	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.93988037109375	0.15021394428453946	0.00882802111037234	6.103515625e-05	0.3331898834745763	6.103515625e-05	6.103515625e-05	0.08463421989889706	0.19954076306573276	0.13023635576356132	0.003278865370639535
ad_fixed__90	0.93988037109375	1.0	0.13023635576356132	0.0012911283052884615	6.103515625e-05	0.14259507921006945	6.103515625e-05	6.103515625e-05	0.0584912109375	0.0584912109375	0.15021394428453946	0.007399849269701086
ad_random__90	0.15021394428453946	0.13023635576356132	1.0	0.00011189778645833334	6.103515625e-05	0.001007080078125	6.103515625e-05	6.103515625e-05	0.006131998697916667	0.00011189778645833334	0.8335214468149038	0.018001556396484375
ad_size__90	0.00882802111037234	0.0012911283052884615	0.00011189778645833334	1.0	6.103515625e-05	0.624997093563988	6.103515625e-05	6.103515625e-05	0.7667970657348633	0.5622430616809475	0.003278865370639535	0.00027218380489864866
md_density__90	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	1.0	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05
md_fixed__90	0.3331898834745763	0.14259507921006945	0.001007080078125	0.624997093563988	6.103515625e-05	1.0	6.103515625e-05	6.103515625e-05	0.15021394428453946	0.4687049740650615	0.003278865370639535	0.00011189778645833334
md_random__90	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	1.0	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05
md_size__90	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	1.0	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05
mse_density__90	0.08463421989889706	0.0584912109375	0.006131998697916667	0.7667970657348633	6.103515625e-05	0.15021394428453946	6.103515625e-05	6.103515625e-05	1.0	0.41300354003906253	6.103515625e-05	6.103515625e-05
mse_fixed__90	0.19954076306573276	0.0584912109375	0.00011189778645833334	0.5622430616809475	6.103515625e-05	0.4687049740650615	6.103515625e-05	6.103515625e-05	0.41300354003906253	1.0	0.0040283203125	6.103515625e-05
mse_random__90	0.13023635576356132	0.15021394428453946	0.8335214468149038	0.003278865370639535	6.103515625e-05	0.003278865370639535	6.103515625e-05	6.103515625e-05	6.103515625e-05	0.0040283203125	1.0	0.0016616821289062499
mse_size__90	0.003278865370639535	0.007399849269701086	0.018001556396484375	0.00027218380489864866	6.103515625e-05	0.00011189778645833334	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	0.0016616821289062499	1.0
