	ad_density__50	ad_fixed__50	ad_random__50	ad_size__50	md_density__50	md_fixed__50	md_random__50	md_size__50	mse_density__50	mse_fixed__50	mse_random__50	mse_size__50
ad_density__50	1.0	0.5017570120389344	0.019676795372596156	0.979949951171875	5.594889322916667e-05	0.000245629287347561	0.6152315139770508	5.594889322916667e-05	5.594889322916667e-05	0.3964422817887931	5.594889322916667e-05	5.594889322916667e-05
ad_fixed__50	0.5017570120389344	1.0	0.01007080078125	0.3964422817887931	0.000457763671875	0.004521584024234694	0.5981405934979839	5.594889322916667e-05	5.594889322916667e-05	0.444122314453125	5.594889322916667e-05	5.594889322916667e-05
ad_random__50	0.019676795372596156	0.01007080078125	1.0	0.055180387676886794	0.0001007080078125	5.594889322916667e-05	0.09033881293402778	5.594889322916667e-05	5.594889322916667e-05	0.6152315139770508	5.594889322916667e-05	5.594889322916667e-05
ad_size__50	0.979949951171875	0.3964422817887931	0.055180387676886794	1.0	0.000457763671875	5.594889322916667e-05	0.2972684587751116	5.594889322916667e-05	5.594889322916667e-05	0.4200036000397246	5.594889322916667e-05	5.594889322916667e-05
md_density__50	5.594889322916667e-05	0.000457763671875	0.0001007080078125	0.000457763671875	1.0	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	0.0008142349567819148	5.594889322916667e-05	5.594889322916667e-05
md_fixed__50	0.000245629287347561	0.004521584024234694	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	1.0	0.0006266276041666667	0.003692626953125	5.594889322916667e-05	0.0008142349567819148	5.594889322916667e-05	0.0001007080078125
md_random__50	0.6152315139770508	0.5981405934979839	0.09033881293402778	0.2972684587751116	5.594889322916667e-05	0.0006266276041666667	1.0	0.000335693359375	5.594889322916667e-05	0.27744140624999997	5.594889322916667e-05	5.594889322916667e-05
md_size__50	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	0.003692626953125	0.000335693359375	1.0	5.594889322916667e-05	0.0001007080078125	5.594889322916667e-05	0.0001007080078125
mse_density__50	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	1.0	5.594889322916667e-05	0.6418973482572116	5.594889322916667e-05
mse_fixed__50	0.3964422817887931	0.444122314453125	0.6152315139770508	0.4200036000397246	0.0008142349567819148	0.0008142349567819148	0.27744140624999997	0.0001007080078125	5.594889322916667e-05	1.0	5.594889322916667e-05	5.594889322916667e-05
mse_random__50	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	0.6418973482572116	5.594889322916667e-05	1.0	0.011887494255514707
mse_size__50	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	5.594889322916667e-05	0.0001007080078125	5.594889322916667e-05	0.0001007080078125	5.594889322916667e-05	5.594889322916667e-05	0.011887494255514707	1.0
