	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.004180908203125	0.0040283203125
bxt_sgso	0.004180908203125	1.0	0.000274658203125
bxt_sgso_us	0.0040283203125	0.000274658203125	1.0
