	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.09344482421875	0.09344482421875
bxt_sgso	0.09344482421875	1.0	0.09344482421875
bxt_sgso_us	0.09344482421875	0.09344482421875	1.0
