	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.03128467330601121	0.274444580078125
bxt_sgso	0.03128467330601121	1.0	0.1750030517578125
bxt_sgso_us	0.274444580078125	0.1750030517578125	1.0
