	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.05233397297193572	0.00018310546875
bxt_sgso	0.05233397297193572	1.0	0.0003204345703125
bxt_sgso_us	0.00018310546875	0.0003204345703125	1.0
