	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.24433252190568722	0.027374267578125
bxt_sgso	0.24433252190568722	1.0	0.027374267578125
bxt_sgso_us	0.027374267578125	0.027374267578125	1.0
