	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.39323489036478687	0.000640869140625
bxt_sgso	0.39323489036478687	1.0	0.0008697509765625
bxt_sgso_us	0.000640869140625	0.0008697509765625	1.0
