	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.15475278674869256	0.0003204345703125
bxt_sgso	0.15475278674869256	1.0	0.0003204345703125
bxt_sgso_us	0.0003204345703125	0.0003204345703125	1.0
