	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.10277325724362328	0.012540980727106044
bxt_sgso	0.10277325724362328	1.0	0.012540980727106044
bxt_sgso_us	0.012540980727106044	0.012540980727106044	1.0
