	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.02562697390292553	0.04517473493303571	0.2630909886853448	0.000274658203125	0.2774505615234375	0.02224333389945652	0.00262451171875	0.000125885009765625	0.008302269912347561	0.000274658203125	0.000125885009765625
ad_fixed	0.02562697390292553	1.0	0.0059880437077702705	0.6519269943237305	0.000125885009765625	0.10175238715277778	0.0022155761718750003	0.00040283203125	0.000125885009765625	0.008302269912347561	0.000125885009765625	0.000125885009765625
ad_random	0.04517473493303571	0.0059880437077702705	1.0	0.0019366924579326925	0.00262451171875	0.01920166015625	0.07613525390625	0.007075383112980769	0.00023696001838235294	0.09381338266225962	0.00040283203125	0.000125885009765625
ad_size	0.2630909886853448	0.6519269943237305	0.0019366924579326925	1.0	0.000125885009765625	0.0059880437077702705	0.009878976004464286	0.0022155761718750003	0.000125885009765625	0.000125885009765625	0.000274658203125	0.000125885009765625
md_density	0.000274658203125	0.000125885009765625	0.00262451171875	0.000125885009765625	1.0	0.000274658203125	0.22325375205592105	0.6519269943237305	0.0022155761718750003	0.15567626953125	0.10175238715277778	0.0059880437077702705
md_fixed	0.2774505615234375	0.10175238715277778	0.01920166015625	0.0059880437077702705	0.000274658203125	1.0	0.04517473493303571	0.00262451171875	0.000125885009765625	0.000125885009765625	0.00040283203125	0.000125885009765625
md_random	0.02224333389945652	0.0022155761718750003	0.07613525390625	0.009878976004464286	0.22325375205592105	0.04517473493303571	1.0	0.2774505615234375	0.007075383112980769	0.979949951171875	0.000125885009765625	0.000125885009765625
md_size	0.00262451171875	0.00040283203125	0.007075383112980769	0.0022155761718750003	0.6519269943237305	0.00262451171875	0.2774505615234375	1.0	0.011710233466569768	0.5622430616809475	0.01920166015625	0.0022155761718750003
mse_density	0.000125885009765625	0.000125885009765625	0.00023696001838235294	0.000125885009765625	0.0022155761718750003	0.000125885009765625	0.007075383112980769	0.011710233466569768	1.0	0.000274658203125	0.8734947791466346	0.5017570120389344
mse_fixed	0.008302269912347561	0.008302269912347561	0.09381338266225962	0.000125885009765625	0.15567626953125	0.000125885009765625	0.979949951171875	0.5622430616809475	0.000274658203125	1.0	0.09381338266225962	0.0059880437077702705
mse_random	0.000274658203125	0.000125885009765625	0.00040283203125	0.000274658203125	0.10175238715277778	0.00040283203125	0.000125885009765625	0.01920166015625	0.8734947791466346	0.09381338266225962	1.0	0.20666721888950892
mse_size	0.000125885009765625	0.000125885009765625	0.000125885009765625	0.000125885009765625	0.0059880437077702705	0.000125885009765625	0.000125885009765625	0.0022155761718750003	0.5017570120389344	0.0059880437077702705	0.20666721888950892	1.0
