	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.23858642578125	0.8871431350708008	0.6788761533539871	0.00067138671875	0.6953887939453125	0.00067138671875	0.3931640625	0.16434587751116073	0.027002334594726562	0.010613074669471154	0.9950261042668269
ad_fixed	0.23858642578125	1.0	0.27664051885190216	0.5294630262586805	0.003021240234375	0.1541839599609375	0.0011189778645833335	0.6506090666118421	0.40933931790865385	0.000881195068359375	0.16434587751116073	0.3931640625
ad_random	0.8871431350708008	0.27664051885190216	1.0	0.317901611328125	0.012156895228794642	0.8738531297253024	0.003021240234375	0.2968957779255319	0.25718587239583335	0.016243227066532258	0.04152724322150735	0.8871431350708008
ad_size	0.6788761533539871	0.5294630262586805	0.317901611328125	1.0	0.016243227066532258	0.19912080986555233	0.0056396484375	1.0	0.40933931790865385	0.0005035400390625	0.1541839599609375	0.6506090666118421
md_density	0.00067138671875	0.003021240234375	0.012156895228794642	0.016243227066532258	1.0	0.0011189778645833335	0.6953887939453125	0.00025177001953125	0.00025177001953125	0.00025177001953125	0.00461578369140625	0.00040283203125
md_fixed	0.6953887939453125	0.1541839599609375	0.8738531297253024	0.19912080986555233	0.0011189778645833335	1.0	0.00040283203125	0.10017796566611842	0.06891693940033784	0.053151448567708336	0.003021240234375	0.8045083968365779
md_random	0.00067138671875	0.0011189778645833335	0.003021240234375	0.0056396484375	0.6953887939453125	0.00040283203125	1.0	0.00025177001953125	0.014307482489224138	0.00025177001953125	0.00025177001953125	0.00025177001953125
md_size	0.3931640625	0.6506090666118421	0.2968957779255319	1.0	0.00025177001953125	0.10017796566611842	0.00025177001953125	1.0	0.0364990234375	0.00461578369140625	0.00067138671875	0.047073800223214286
mse_density	0.16434587751116073	0.40933931790865385	0.25718587239583335	0.40933931790865385	0.00025177001953125	0.06891693940033784	0.014307482489224138	0.0364990234375	1.0	0.012156895228794642	0.6506090666118421	0.0026502107319078946
mse_fixed	0.027002334594726562	0.000881195068359375	0.016243227066532258	0.0005035400390625	0.00025177001953125	0.053151448567708336	0.00025177001953125	0.00461578369140625	0.012156895228794642	1.0	0.0005035400390625	0.4338424970518868
mse_random	0.010613074669471154	0.16434587751116073	0.04152724322150735	0.1541839599609375	0.00461578369140625	0.003021240234375	0.00025177001953125	0.00067138671875	0.6506090666118421	0.0005035400390625	1.0	0.00025177001953125
mse_size	0.9950261042668269	0.3931640625	0.8871431350708008	0.6506090666118421	0.00040283203125	0.8045083968365779	0.00025177001953125	0.047073800223214286	0.0026502107319078946	0.4338424970518868	0.00025177001953125	1.0
