	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.8685191712428045	0.8759265010497468	0.2931874744387547	0.3468132019042969	0.12279879662298386	0.29416227914128085	0.8612320691090067	0.012660435267857142	0.012660435267857142	0.09100233648572803	0.1868896484375
ad_fixed__90	0.8685191712428045	1.0	0.9793389353945964	0.2618643608475241	0.74297488343698	0.1901055868741079	0.336199655101891	0.9543400691105769	0.00469970703125	0.007193429129464285	0.07513568584376244	0.2618643608475241
ad_random__90	0.8759265010497468	0.9793389353945964	1.0	0.661693224756082	0.47409395000632426	0.5954128473219226	0.2618643608475241	0.74297488343698	0.00067138671875	0.00067138671875	0.02904227115750873	0.07886510021076465
ad_size__90	0.2931874744387547	0.2618643608475241	0.661693224756082	1.0	0.8461075415279762	0.1114501953125	0.49095545375266786	0.8601470947265625	0.011077880859375	0.012660435267857142	0.12925973747973504	0.29416227914128085
md_density__90	0.3468132019042969	0.74297488343698	0.47409395000632426	0.8461075415279762	1.0	0.0362548828125	0.7607621817753233	0.49095545375266786	0.0147705078125	0.011077880859375	0.24517147025161662	0.09100233648572803
md_fixed__90	0.12279879662298386	0.1901055868741079	0.5954128473219226	0.1114501953125	0.0362548828125	1.0	0.015581840022035318	0.041010382861500175	0.00067138671875	0.0015106201171875	0.012660435267857142	0.08513700045072116
md_random__90	0.29416227914128085	0.336199655101891	0.2618643608475241	0.49095545375266786	0.7607621817753233	0.015581840022035318	1.0	0.6537974827247596	0.027974446614583336	0.024406881893382353	0.2618643608475241	0.31474943322813403
md_size__90	0.8612320691090067	0.9543400691105769	0.74297488343698	0.8601470947265625	0.49095545375266786	0.041010382861500175	0.6537974827247596	1.0	0.0028198242187499997	0.00830841064453125	0.1114501953125	0.25661489125844594
mse_density__90	0.012660435267857142	0.00469970703125	0.00067138671875	0.011077880859375	0.0147705078125	0.00067138671875	0.027974446614583336	0.0028198242187499997	1.0	0.9041192977109819	0.07886510021076465	0.3468132019042969
mse_fixed__90	0.012660435267857142	0.007193429129464285	0.00067138671875	0.012660435267857142	0.011077880859375	0.0015106201171875	0.024406881893382353	0.00830841064453125	0.9041192977109819	1.0	0.052078891207311774	0.19721505301339287
mse_random__90	0.09100233648572803	0.07513568584376244	0.02904227115750873	0.12925973747973504	0.24517147025161662	0.012660435267857142	0.2618643608475241	0.1114501953125	0.07886510021076465	0.052078891207311774	1.0	0.6537974827247596
mse_size__90	0.1868896484375	0.2618643608475241	0.07886510021076465	0.29416227914128085	0.09100233648572803	0.08513700045072116	0.31474943322813403	0.25661489125844594	0.3468132019042969	0.19721505301339287	0.6537974827247596	1.0
