	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso_us
brf_gmo	1.0	0.899932861328125	0.899932861328125	0.140167236328125	0.007193429129464286	9.1552734375e-05
brf_gmosa	0.899932861328125	1.0	0.6483342097355769	0.31528472900390625	0.025838216145833336	9.1552734375e-05
brf_gso	0.899932861328125	0.6483342097355769	1.0	0.2883078835227273	0.0003814697265625	9.1552734375e-05
brf_lmo	0.140167236328125	0.31528472900390625	0.2883078835227273	1.0	0.020599365234375	9.1552734375e-05
brf_lso	0.007193429129464286	0.025838216145833336	0.0003814697265625	0.020599365234375	1.0	9.1552734375e-05
brf_sgso_us	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	1.0
