	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.705718994140625	0.0503082275390625
bxt_sgso	0.705718994140625	1.0	0.0503082275390625
bxt_sgso_us	0.0503082275390625	0.0503082275390625	1.0
