	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso_us
bxt_gmo	1.0	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05
bxt_gmosa	3.814697265625e-05	1.0	3.814697265625e-05	3.814697265625e-05	7.042518028846153e-05	3.814697265625e-05
bxt_gso	3.814697265625e-05	3.814697265625e-05	1.0	0.2978515625	0.0017983572823660715	3.814697265625e-05
bxt_lmo	3.814697265625e-05	3.814697265625e-05	0.2978515625	1.0	3.814697265625e-05	3.814697265625e-05
bxt_lso	3.814697265625e-05	7.042518028846153e-05	0.0017983572823660715	3.814697265625e-05	1.0	3.814697265625e-05
bxt_sgso_us	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	1.0
