	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso_us
bxt_gmo	1.0	0.24771554129464285	0.05112868088942307	4.57763671875e-05	0.00644683837890625	4.57763671875e-05
bxt_gmosa	0.24771554129464285	1.0	0.375457763671875	4.57763671875e-05	0.0002080743963068182	4.57763671875e-05
bxt_gso	0.05112868088942307	0.375457763671875	1.0	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05
bxt_lmo	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	1.0	4.57763671875e-05	4.57763671875e-05
bxt_lso	0.00644683837890625	0.0002080743963068182	4.57763671875e-05	4.57763671875e-05	1.0	4.57763671875e-05
bxt_sgso_us	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	4.57763671875e-05	1.0
