	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.16931939894153225	0.453825451078869	0.12623170946465165	3.873384915865385e-05	7.459852430555555e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05
ad_fixed__90	0.16931939894153225	1.0	0.0368927001953125	0.79398193359375	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05
ad_random__90	0.453825451078869	0.0368927001953125	1.0	0.020414708024364406	3.873384915865385e-05	0.00010986328124999999	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	0.00035967145647321425	3.873384915865385e-05	3.873384915865385e-05
ad_size__90	0.12623170946465165	0.79398193359375	0.020414708024364406	1.0	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05
md_density__90	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	1.0	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05
md_fixed__90	7.459852430555555e-05	3.873384915865385e-05	0.00010986328124999999	3.873384915865385e-05	3.873384915865385e-05	1.0	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	0.860260009765625	3.873384915865385e-05	3.873384915865385e-05
md_random__90	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	1.0	0.0014932566675646551	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05
md_size__90	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	0.0014932566675646551	1.0	0.6152315139770508	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05
mse_density__90	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	0.6152315139770508	1.0	3.873384915865385e-05	7.459852430555555e-05	3.873384915865385e-05
mse_fixed__90	3.873384915865385e-05	3.873384915865385e-05	0.00035967145647321425	3.873384915865385e-05	3.873384915865385e-05	0.860260009765625	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	1.0	3.873384915865385e-05	3.873384915865385e-05
mse_random__90	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	7.459852430555555e-05	3.873384915865385e-05	1.0	0.0004947060032894736
mse_size__90	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	3.873384915865385e-05	0.0004947060032894736	1.0
