	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.3771378800675676	0.06691487630208334	0.03782145182291667	0.9543400691105769	0.003021240234375	0.9280557632446289	0.43127005440848215	0.5294630262586805	0.5224968405330882	0.4892266456117021	0.2761998330393145
ad_fixed__90	0.3771378800675676	1.0	0.04663555438701923	0.2792573816636029	0.667369777873411	0.082379150390625	0.5838906424386161	0.06691487630208334	0.5294630262586805	0.029541015625	0.2761998330393145	0.08319357167119565
ad_random__90	0.06691487630208334	0.04663555438701923	1.0	0.859982445126488	0.5224968405330882	0.27500479561941965	0.44677734375	0.03782145182291667	0.46273140285326086	0.0125885009765625	0.1409912109375	0.06691487630208334
ad_size__90	0.03782145182291667	0.2792573816636029	0.859982445126488	1.0	0.6115626284950658	0.29993722098214287	0.46273140285326086	0.0457763671875	0.2792573816636029	0.0125885009765625	0.08319357167119565	0.07431190892269736
md_density__90	0.9543400691105769	0.667369777873411	0.5224968405330882	0.6115626284950658	1.0	0.43127005440848215	1.0	0.556494140625	0.3214823404947917	0.7635648133324795	0.4015599300986842	0.133740234375
md_fixed__90	0.003021240234375	0.082379150390625	0.27500479561941965	0.29993722098214287	0.43127005440848215	1.0	0.2792573816636029	0.0457763671875	0.09223175048828125	0.003021240234375	0.06691487630208334	0.04663555438701923
md_random__90	0.9280557632446289	0.5838906424386161	0.44677734375	0.46273140285326086	1.0	0.2792573816636029	1.0	0.44677734375	0.08319357167119565	0.5057186204559949	0.06691487630208334	0.031651088169642856
md_size__90	0.43127005440848215	0.06691487630208334	0.03782145182291667	0.0457763671875	0.556494140625	0.0457763671875	0.44677734375	1.0	0.6393916689116379	0.7915324549521169	0.41617584228515625	0.2761998330393145
mse_density__90	0.5294630262586805	0.5294630262586805	0.46273140285326086	0.2792573816636029	0.3214823404947917	0.09223175048828125	0.08319357167119565	0.6393916689116379	1.0	0.6953887939453125	0.5057186204559949	0.02215576171875
mse_fixed__90	0.5224968405330882	0.029541015625	0.0125885009765625	0.0125885009765625	0.7635648133324795	0.003021240234375	0.5057186204559949	0.7915324549521169	0.6953887939453125	1.0	0.5294630262586805	0.41617584228515625
mse_random__90	0.4892266456117021	0.2761998330393145	0.1409912109375	0.08319357167119565	0.4015599300986842	0.06691487630208334	0.06691487630208334	0.41617584228515625	0.5057186204559949	0.5294630262586805	1.0	0.1409912109375
mse_size__90	0.2761998330393145	0.08319357167119565	0.06691487630208334	0.07431190892269736	0.133740234375	0.04663555438701923	0.031651088169642856	0.2761998330393145	0.02215576171875	0.41617584228515625	0.1409912109375	1.0
