	ad_density__70	ad_fixed__70	ad_random__70	ad_size__70	md_density__70	md_fixed__70	md_random__70	md_size__70	mse_density__70	mse_fixed__70	mse_random__70	mse_size__70
ad_density__70	1.0	0.2543212890625	0.07049560546875	0.899932861328125	0.0001220703125	0.018001556396484375	0.0886962890625	0.005035400390625	6.7138671875e-05	0.6894407272338867	6.7138671875e-05	6.7138671875e-05
ad_fixed__70	0.2543212890625	1.0	0.04340317670036765	0.624997093563988	0.0001220703125	0.13276093581627155	0.028814821827168366	0.010713617852393616	6.7138671875e-05	0.11013139997209821	6.7138671875e-05	6.7138671875e-05
ad_random__70	0.07049560546875	0.04340317670036765	1.0	0.14512194617319915	0.0001678466796875	0.004220145089285714	0.13276093581627155	0.0001678466796875	6.7138671875e-05	0.4297957881804435	6.7138671875e-05	6.7138671875e-05
ad_size__70	0.899932861328125	0.624997093563988	0.14512194617319915	1.0	0.0002582256610576923	0.005035400390625	0.006131998697916667	0.0002582256610576923	6.7138671875e-05	0.3489449923155738	6.7138671875e-05	6.7138671875e-05
md_density__70	0.0001220703125	0.0001220703125	0.0001678466796875	0.0002582256610576923	1.0	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	0.0002582256610576923	6.7138671875e-05	6.7138671875e-05
md_fixed__70	0.018001556396484375	0.13276093581627155	0.004220145089285714	0.005035400390625	6.7138671875e-05	1.0	6.7138671875e-05	0.0016211532964939025	6.7138671875e-05	0.009019934612771738	6.7138671875e-05	0.0001678466796875
md_random__70	0.0886962890625	0.028814821827168366	0.13276093581627155	0.006131998697916667	6.7138671875e-05	6.7138671875e-05	1.0	6.7138671875e-05	6.7138671875e-05	0.06308501621462265	6.7138671875e-05	6.7138671875e-05
md_size__70	0.005035400390625	0.010713617852393616	0.0001678466796875	0.0002582256610576923	6.7138671875e-05	0.0016211532964939025	6.7138671875e-05	1.0	6.7138671875e-05	0.00125885009765625	6.7138671875e-05	0.0001220703125
mse_density__70	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	1.0	6.7138671875e-05	0.899932861328125	0.04340317670036765
mse_fixed__70	0.6894407272338867	0.11013139997209821	0.4297957881804435	0.3489449923155738	0.0002582256610576923	0.009019934612771738	0.06308501621462265	0.00125885009765625	6.7138671875e-05	1.0	6.7138671875e-05	6.7138671875e-05
mse_random__70	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	0.899932861328125	6.7138671875e-05	1.0	0.056241548978365384
mse_size__70	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	6.7138671875e-05	0.0001678466796875	6.7138671875e-05	0.0001220703125	0.04340317670036765	6.7138671875e-05	0.056241548978365384	1.0
