	ad_density__70	ad_fixed__70	ad_random__70	ad_size__70	md_density__70	md_fixed__70	md_random__70	md_size__70	mse_density__70	mse_fixed__70	mse_random__70	mse_size__70
ad_density__70	1.0	0.016243227066532258	1.0	1.0	0.00025177001953125	0.00025177001953125	0.00025177001953125	0.00025177001953125	0.00025177001953125	0.00025177001953125	0.00025177001953125	0.00025177001953125
ad_fixed__70	0.016243227066532258	1.0	0.016243227066532258	0.016243227066532258	0.005035400390625	0.005035400390625	0.005035400390625	0.005035400390625	0.07464240579044118	0.07464240579044118	0.07464240579044118	0.07464240579044118
ad_random__70	1.0	0.016243227066532258	1.0	1.0	0.00025177001953125	0.00025177001953125	0.00025177001953125	0.00025177001953125	0.00025177001953125	0.00025177001953125	0.00025177001953125	0.00025177001953125
ad_size__70	1.0	0.016243227066532258	1.0	1.0	0.00025177001953125	0.00025177001953125	0.00025177001953125	0.00025177001953125	0.00025177001953125	0.00025177001953125	0.00025177001953125	0.00025177001953125
md_density__70	0.00025177001953125	0.005035400390625	0.00025177001953125	0.00025177001953125	1.0	1.0	1.0	1.0	0.054253760804521274	0.054253760804521274	0.054253760804521274	0.054253760804521274
md_fixed__70	0.00025177001953125	0.005035400390625	0.00025177001953125	0.00025177001953125	1.0	1.0	1.0	1.0	0.054253760804521274	0.054253760804521274	0.054253760804521274	0.054253760804521274
md_random__70	0.00025177001953125	0.005035400390625	0.00025177001953125	0.00025177001953125	1.0	1.0	1.0	1.0	0.054253760804521274	0.054253760804521274	0.054253760804521274	0.054253760804521274
md_size__70	0.00025177001953125	0.005035400390625	0.00025177001953125	0.00025177001953125	1.0	1.0	1.0	1.0	0.054253760804521274	0.054253760804521274	0.054253760804521274	0.054253760804521274
mse_density__70	0.00025177001953125	0.07464240579044118	0.00025177001953125	0.00025177001953125	0.054253760804521274	0.054253760804521274	0.054253760804521274	0.054253760804521274	1.0	1.0	1.0	1.0
mse_fixed__70	0.00025177001953125	0.07464240579044118	0.00025177001953125	0.00025177001953125	0.054253760804521274	0.054253760804521274	0.054253760804521274	0.054253760804521274	1.0	1.0	1.0	1.0
mse_random__70	0.00025177001953125	0.07464240579044118	0.00025177001953125	0.00025177001953125	0.054253760804521274	0.054253760804521274	0.054253760804521274	0.054253760804521274	1.0	1.0	1.0	1.0
mse_size__70	0.00025177001953125	0.07464240579044118	0.00025177001953125	0.00025177001953125	0.054253760804521274	0.054253760804521274	0.054253760804521274	0.054253760804521274	1.0	1.0	1.0	1.0
