	blmnii_rls	blmnii_svm	brf_lmo	bxt_gmo__nrlmf	bxt_gmosa_1k	bxt_gmosa__nrlmf	bxt_gso_1k	bxt_gso__nrlmf	dnilmf	dthybrid	lmorls	md_ss_bxt_gso	nrlmf
blmnii_rls	1.0	4.176089638157895e-05	0.014382805622799297	0.014382805622799297	4.176089638157895e-05	0.014382805622799297	4.176089638157895e-05	0.014382805622799297	0.014382805622799297	0.014382805622799297	0.014382805622799297	4.176089638157895e-05	0.014382805622799297
blmnii_svm	4.176089638157895e-05	1.0	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05
brf_lmo	0.014382805622799297	4.176089638157895e-05	1.0	4.176089638157895e-05	4.176089638157895e-05	0.014382805622799297	4.176089638157895e-05	0.005259852255544355	0.0002777099609375	0.0001231226427801724	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05
bxt_gmo__nrlmf	0.014382805622799297	4.176089638157895e-05	4.176089638157895e-05	1.0	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	0.00020172636387711865	4.176089638157895e-05	4.176089638157895e-05
bxt_gmosa_1k	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	1.0	4.176089638157895e-05	1.0	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05
bxt_gmosa__nrlmf	0.014382805622799297	4.176089638157895e-05	0.014382805622799297	4.176089638157895e-05	4.176089638157895e-05	1.0	4.176089638157895e-05	0.1823681640625	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05
bxt_gso_1k	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	1.0	4.176089638157895e-05	1.0	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05
bxt_gso__nrlmf	0.014382805622799297	4.176089638157895e-05	0.005259852255544355	4.176089638157895e-05	4.176089638157895e-05	0.1823681640625	4.176089638157895e-05	1.0	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05
dnilmf	0.014382805622799297	4.176089638157895e-05	0.0002777099609375	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	1.0	0.0042924724641393444	0.2816668058696546	4.176089638157895e-05	0.09984515464469178
dthybrid	0.014382805622799297	4.176089638157895e-05	0.0001231226427801724	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	0.0042924724641393444	1.0	0.1823681640625	4.176089638157895e-05	0.07084910074869791
lmorls	0.014382805622799297	4.176089638157895e-05	4.176089638157895e-05	0.00020172636387711865	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	0.2816668058696546	0.1823681640625	1.0	4.176089638157895e-05	0.792107123833198
md_ss_bxt_gso	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	1.0	4.176089638157895e-05
nrlmf	0.014382805622799297	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	0.09984515464469178	0.07084910074869791	0.792107123833198	4.176089638157895e-05	1.0
