	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	1.0	0.005035400390625
bxt_sgso	1.0	1.0	0.00091552734375
bxt_sgso_us	0.005035400390625	0.00091552734375	1.0
