	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.860260009765625	0.860260009765625
bxt_sgso	0.860260009765625	1.0	0.860260009765625
bxt_sgso_us	0.860260009765625	0.860260009765625	1.0
