	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.231201171875	0.001739501953125
bxt_sgso	0.231201171875	1.0	0.003204345703125
bxt_sgso_us	0.001739501953125	0.003204345703125	1.0
