	ad_density__70	ad_fixed__70	ad_random__70	ad_size__70	md_density__70	md_fixed__70	md_random__70	md_size__70	mse_density__70	mse_fixed__70	mse_random__70	mse_size__70
ad_density__70	1.0	0.007279245476973684	0.004927498953683036	0.05572509765625	4.684093386627907e-05	0.7550001878004807	0.00020552654655612245	0.0009324815538194444	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05
ad_fixed__70	0.007279245476973684	1.0	0.00020552654655612245	0.07075975762038934	4.684093386627907e-05	0.2052494172127016	4.684093386627907e-05	0.0005422738882211539	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05
ad_random__70	0.004927498953683036	0.00020552654655612245	1.0	0.00039493336397058824	4.684093386627907e-05	0.0025634765625	0.00013427734375	0.010452796672952586	4.684093386627907e-05	0.22149367559523808	4.684093386627907e-05	4.684093386627907e-05
ad_size__70	0.05572509765625	0.07075975762038934	0.00039493336397058824	1.0	4.684093386627907e-05	0.7550001878004807	4.684093386627907e-05	0.0009324815538194444	4.684093386627907e-05	9.1552734375e-05	4.684093386627907e-05	4.684093386627907e-05
md_density__70	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	1.0	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05
md_fixed__70	0.7550001878004807	0.2052494172127016	0.0025634765625	0.7550001878004807	4.684093386627907e-05	1.0	4.684093386627907e-05	0.00020552654655612245	4.684093386627907e-05	0.00039493336397058824	4.684093386627907e-05	4.684093386627907e-05
md_random__70	0.00020552654655612245	4.684093386627907e-05	0.00013427734375	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	1.0	4.684093386627907e-05	4.684093386627907e-05	0.00020552654655612245	4.684093386627907e-05	0.979949951171875
md_size__70	0.0009324815538194444	0.0005422738882211539	0.010452796672952586	0.0009324815538194444	4.684093386627907e-05	0.00020552654655612245	4.684093386627907e-05	1.0	4.684093386627907e-05	0.014645334017478813	4.684093386627907e-05	4.684093386627907e-05
mse_density__70	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	1.0	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05
mse_fixed__70	4.684093386627907e-05	4.684093386627907e-05	0.22149367559523808	9.1552734375e-05	4.684093386627907e-05	0.00039493336397058824	0.00020552654655612245	0.014645334017478813	4.684093386627907e-05	1.0	4.684093386627907e-05	4.684093386627907e-05
mse_random__70	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	1.0	4.684093386627907e-05
mse_size__70	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	0.979949951171875	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	4.684093386627907e-05	1.0
