	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso_us
brf_gmo	1.0	0.000640869140625	0.000152587890625	0.07007053920200892	0.0005086263020833334	0.000152587890625
brf_gmosa	0.000640869140625	1.0	0.49542236328125	0.00522613525390625	0.00522613525390625	0.0005086263020833334
brf_gso	0.000152587890625	0.49542236328125	1.0	0.0003269740513392857	0.0003269740513392857	0.000274658203125
brf_lmo	0.07007053920200892	0.00522613525390625	0.0003269740513392857	1.0	0.028803898737980768	0.0002288818359375
brf_lso	0.0005086263020833334	0.00522613525390625	0.0003269740513392857	0.028803898737980768	1.0	0.000152587890625
brf_sgso_us	0.000152587890625	0.0005086263020833334	0.000274658203125	0.0002288818359375	0.000152587890625	1.0
