	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso_us
brf_gmo	1.0	0.01040371981534091	0.22652762276785715	0.0923919677734375	0.12067354642427884	9.1552734375e-05
brf_gmosa	0.01040371981534091	1.0	0.0006539481026785714	0.006968180338541667	0.0002288818359375	9.1552734375e-05
brf_gso	0.22652762276785715	0.0006539481026785714	1.0	0.00080108642578125	0.009429931640625	9.1552734375e-05
brf_lmo	0.0923919677734375	0.006968180338541667	0.00080108642578125	1.0	0.231201171875	9.1552734375e-05
brf_lso	0.12067354642427884	0.0002288818359375	0.009429931640625	0.231201171875	1.0	9.1552734375e-05
brf_sgso_us	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	1.0
