	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso_us
bxt_gmo	1.0	9.1552734375e-05	9.1552734375e-05	0.000171661376953125	9.1552734375e-05	0.18787928989955358
bxt_gmosa	9.1552734375e-05	1.0	0.2978515625	0.005950927734375	9.1552734375e-05	0.000640869140625
bxt_gso	9.1552734375e-05	0.2978515625	1.0	0.00522613525390625	0.00013078962053571428	0.00035603841145833337
bxt_lmo	0.000171661376953125	0.005950927734375	0.00522613525390625	1.0	9.1552734375e-05	0.002288818359375
bxt_lso	9.1552734375e-05	9.1552734375e-05	0.00013078962053571428	9.1552734375e-05	1.0	0.00013078962053571428
bxt_sgso_us	0.18787928989955358	0.000640869140625	0.00035603841145833337	0.002288818359375	0.00013078962053571428	1.0
