	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso_us
bxt_gmo	1.0	0.0503082275390625	0.10406494140625	0.007193429129464286	0.00030517578125	0.03565470377604167
bxt_gmosa	0.0503082275390625	1.0	0.3166668231670673	0.432586669921875	0.00030517578125	0.00034332275390625
bxt_gso	0.10406494140625	0.3166668231670673	1.0	0.705718994140625	0.01430511474609375	0.000457763671875
bxt_lmo	0.007193429129464286	0.432586669921875	0.705718994140625	1.0	0.08918068625710228	0.0014495849609375
bxt_lso	0.00030517578125	0.00030517578125	0.01430511474609375	0.08918068625710228	1.0	0.00030517578125
bxt_sgso_us	0.03565470377604167	0.00034332275390625	0.000457763671875	0.0014495849609375	0.00030517578125	1.0
