	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso	brf_sgso_us	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso	bxt_sgso_us
brf_gmo	1.0	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.029118246922927273	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111
brf_gmosa	0.002468532986111111	1.0	0.004869434931506849	0.01681271114864865	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111
brf_gso	0.002468532986111111	0.004869434931506849	1.0	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111
brf_lmo	0.002468532986111111	0.01681271114864865	0.002468532986111111	1.0	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111
brf_lso	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	1.0	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111
brf_sgso	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	1.0	0.002468532986111111	0.002468532986111111	0.8533940553250794	0.8533940553250794	0.8533940553250794	0.8533940553250794	0.8533940553250794	0.002468532986111111
brf_sgso_us	0.029118246922927273	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	1.0	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111
bxt_gmo	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	1.0	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.12189140504508311
bxt_gmosa	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.8533940553250794	0.002468532986111111	0.002468532986111111	1.0	1.0	1.0	1.0	1.0	0.002468532986111111
bxt_gso	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.8533940553250794	0.002468532986111111	0.002468532986111111	1.0	1.0	1.0	1.0	1.0	0.002468532986111111
bxt_lmo	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.8533940553250794	0.002468532986111111	0.002468532986111111	1.0	1.0	1.0	1.0	1.0	0.002468532986111111
bxt_lso	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.8533940553250794	0.002468532986111111	0.002468532986111111	1.0	1.0	1.0	1.0	1.0	0.002468532986111111
bxt_sgso	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.8533940553250794	0.002468532986111111	0.002468532986111111	1.0	1.0	1.0	1.0	1.0	0.002468532986111111
bxt_sgso_us	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.12189140504508311	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	0.002468532986111111	1.0
