	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso	brf_sgso_us	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso	bxt_sgso_us
brf_gmo	1.0	0.0028666834677419355	0.030719521604938273	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.005078124999999999	0.0028666834677419355	0.5756170099431818	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.007304152397260274
brf_gmosa	0.0028666834677419355	1.0	0.0028666834677419355	0.0028666834677419355	0.0888671875	0.005078124999999999	0.008062168109117267	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.2880522629310345	0.0028666834677419355	0.005078124999999999
brf_gso	0.030719521604938273	0.0028666834677419355	1.0	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0888671875	0.0028666834677419355	0.0028666834677419355	0.005078124999999999	0.0028666834677419355	0.008062168109117267	0.0028666834677419355	0.03153578829161709
brf_lmo	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	1.0	0.0028666834677419355	0.0028666834677419355	0.005078124999999999	0.005078124999999999	0.0028666834677419355	0.0888671875	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	1.0
brf_lso	0.0028666834677419355	0.0888671875	0.0028666834677419355	0.0028666834677419355	1.0	0.005078124999999999	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.008062168109117267	0.008062168109117267	0.0028666834677419355
brf_sgso	0.0028666834677419355	0.005078124999999999	0.0028666834677419355	0.0028666834677419355	0.005078124999999999	1.0	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355
brf_sgso_us	0.005078124999999999	0.008062168109117267	0.0888671875	0.005078124999999999	0.0028666834677419355	0.0028666834677419355	1.0	0.0028666834677419355	0.005078124999999999	0.007304152397260274	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.040686182228915665
bxt_gmo	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.005078124999999999	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	1.0	0.0028666834677419355	0.022216796875	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.6609894431734769
bxt_gmosa	0.5756170099431818	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.005078124999999999	0.0028666834677419355	1.0	0.0028666834677419355	0.0028666834677419355	0.007304152397260274	0.0028666834677419355	0.011249011075949366
bxt_gso	0.0028666834677419355	0.0028666834677419355	0.005078124999999999	0.0888671875	0.0028666834677419355	0.0028666834677419355	0.007304152397260274	0.022216796875	0.0028666834677419355	1.0	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	1.0
bxt_lmo	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	1.0	0.0028666834677419355	0.0028666834677419355	0.008062168109117267
bxt_lso	0.0028666834677419355	0.2880522629310345	0.008062168109117267	0.0028666834677419355	0.008062168109117267	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.007304152397260274	0.0028666834677419355	0.0028666834677419355	1.0	0.0028666834677419355	0.0028666834677419355
bxt_sgso	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.008062168109117267	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	0.0028666834677419355	1.0	0.0028666834677419355
bxt_sgso_us	0.007304152397260274	0.005078124999999999	0.03153578829161709	1.0	0.0028666834677419355	0.0028666834677419355	0.040686182228915665	0.6609894431734769	0.011249011075949366	1.0	0.008062168109117267	0.0028666834677419355	0.0028666834677419355	1.0
