	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso_us
bxt_gmo	1.0	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05
bxt_gmosa	5.0862630208333336e-05	1.0	0.24771554129464285	0.01040371981534091	0.49542236328125	5.0862630208333336e-05
bxt_gso	5.0862630208333336e-05	0.24771554129464285	1.0	0.01636505126953125	0.18352801983173075	5.0862630208333336e-05
bxt_lmo	5.0862630208333336e-05	0.01040371981534091	0.01636505126953125	1.0	0.0003204345703125	5.0862630208333336e-05
bxt_lso	5.0862630208333336e-05	0.49542236328125	0.18352801983173075	0.0003204345703125	1.0	5.0862630208333336e-05
bxt_sgso_us	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	1.0
