	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.110859375	0.7523053278688525	0.0064453125	0.021737132461707425	0.04010416666666667	0.013820859615629599	0.6991525423728814	0.009915865384615386	0.02313701923076923	0.0064453125	0.009915865384615386
ad_fixed	0.110859375	1.0	0.021737132461707425	0.13949017837606945	0.0064453125	0.0064453125	0.0064453125	0.026729803776724403	0.0064453125	0.0064453125	0.0064453125	0.013820859615629599
ad_random	0.7523053278688525	0.021737132461707425	1.0	0.0064453125	0.0064453125	0.04010416666666667	0.0064453125	0.9360576923076923	0.013820859615629599	0.018415178571428572	0.0064453125	0.009915865384615386
ad_size	0.0064453125	0.13949017837606945	0.0064453125	1.0	0.0064453125	0.0064453125	0.0064453125	0.021737132461707425	0.0064453125	0.0064453125	0.0064453125	0.013820859615629599
md_density	0.021737132461707425	0.0064453125	0.0064453125	0.0064453125	1.0	1.0	0.067138671875	0.013820859615629599	0.0794775210704765	0.7523053278688525	0.04010416666666667	0.8497151352324992
md_fixed	0.04010416666666667	0.0064453125	0.04010416666666667	0.0064453125	1.0	1.0	0.9360576923076923	0.013820859615629599	0.04506077537368644	0.334937948951192	0.1338641826923077	0.9200674216482975
md_random	0.013820859615629599	0.0064453125	0.0064453125	0.0064453125	0.067138671875	0.9360576923076923	1.0	0.009915865384615386	0.026729803776724403	0.2025683442678097	0.018049492110225742	0.3731496710526316
md_size	0.6991525423728814	0.026729803776724403	0.9360576923076923	0.021737132461707425	0.013820859615629599	0.013820859615629599	0.009915865384615386	1.0	0.013820859615629599	0.009915865384615386	0.009915865384615386	0.04077202251176103
mse_density	0.009915865384615386	0.0064453125	0.013820859615629599	0.0064453125	0.0794775210704765	0.04506077537368644	0.026729803776724403	0.013820859615629599	1.0	0.034160785094186144	0.13948471224006032	0.0064453125
mse_fixed	0.02313701923076923	0.0064453125	0.018415178571428572	0.0064453125	0.7523053278688525	0.334937948951192	0.2025683442678097	0.009915865384615386	0.034160785094186144	1.0	0.11928787238569413	0.3787942034743735
mse_random	0.0064453125	0.0064453125	0.0064453125	0.0064453125	0.04010416666666667	0.1338641826923077	0.018049492110225742	0.009915865384615386	0.13948471224006032	0.11928787238569413	1.0	0.0064453125
mse_size	0.009915865384615386	0.013820859615629599	0.009915865384615386	0.013820859615629599	0.8497151352324992	0.9200674216482975	0.3731496710526316	0.04077202251176103	0.0064453125	0.3787942034743735	0.0064453125	1.0
