	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.29796362704918034	0.6346153846153846	0.6346153846153846	0.007366071428571429	0.007366071428571429	0.007366071428571429	0.004957932692307693	0.004957932692307693	0.008993459302325582	0.004957932692307693	0.004957932692307693
ad_fixed	0.29796362704918034	1.0	0.5831473214285714	0.04621167452830189	0.007366071428571429	0.03609375	0.007366071428571429	0.004957932692307693	0.004957932692307693	0.2599973516949153	0.004957932692307693	0.004957932692307693
ad_random	0.6346153846153846	0.5831473214285714	1.0	0.9593007893622097	0.008993459302325582	0.004957932692307693	0.008993459302325582	0.008993459302325582	0.004957932692307693	0.04621167452830189	0.004957932692307693	0.013427734375
ad_size	0.6346153846153846	0.04621167452830189	0.9593007893622097	1.0	0.007366071428571429	0.12212171052631579	0.007366071428571429	0.004957932692307693	0.004957932692307693	0.004957932692307693	0.004957932692307693	0.004957932692307693
md_density	0.007366071428571429	0.007366071428571429	0.008993459302325582	0.007366071428571429	1.0	0.007366071428571429	0.013427734375	0.013427734375	0.109136536717225	0.008993459302325582	0.10078124999999999	0.013427734375
md_fixed	0.007366071428571429	0.03609375	0.004957932692307693	0.12212171052631579	0.007366071428571429	1.0	0.007366071428571429	0.004957932692307693	0.004957932692307693	0.004957932692307693	0.004957932692307693	0.004957932692307693
md_random	0.007366071428571429	0.007366071428571429	0.008993459302325582	0.007366071428571429	0.013427734375	0.007366071428571429	1.0	0.026307397959183673	0.4594884072580645	0.008993459302325582	0.10078124999999999	0.04621167452830189
md_size	0.004957932692307693	0.004957932692307693	0.008993459302325582	0.004957932692307693	0.013427734375	0.004957932692307693	0.026307397959183673	1.0	0.004957932692307693	0.008993459302325582	0.14890894396551724	0.29796362704918034
mse_density	0.004957932692307693	0.004957932692307693	0.004957932692307693	0.004957932692307693	0.109136536717225	0.004957932692307693	0.4594884072580645	0.004957932692307693	1.0	0.004957932692307693	0.004957932692307693	0.004957932692307693
mse_fixed	0.008993459302325582	0.2599973516949153	0.04621167452830189	0.004957932692307693	0.008993459302325582	0.004957932692307693	0.008993459302325582	0.008993459302325582	0.004957932692307693	1.0	0.004957932692307693	0.008993459302325582
mse_random	0.004957932692307693	0.004957932692307693	0.004957932692307693	0.004957932692307693	0.10078124999999999	0.004957932692307693	0.10078124999999999	0.14890894396551724	0.004957932692307693	0.004957932692307693	1.0	0.013427734375
mse_size	0.004957932692307693	0.004957932692307693	0.013427734375	0.004957932692307693	0.013427734375	0.004957932692307693	0.04621167452830189	0.29796362704918034	0.004957932692307693	0.008993459302325582	0.013427734375	1.0
