	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	1.0	0.08263221153846154	0.4799703560824455	0.0171875	0.10375381097560976	0.2949969951923077	0.38671875	0.03609375	0.4887198689842278	0.03609375	0.16374933983277717
ad_fixed	1.0	1.0	0.1259765625	0.38671875	0.0171875	0.2273726313210109	0.041260684124820604	0.10375381097560976	0.0171875	0.38671875	0.022804418365788837	0.06803385416666667
ad_random	0.08263221153846154	0.1259765625	1.0	0.021484375	0.0171875	0.047637069194294494	0.8503986628990204	0.044450431034482756	0.0546875	0.2949969951923077	0.1259765625	0.6762295081967213
ad_size	0.4799703560824455	0.38671875	0.021484375	1.0	0.0171875	0.255234375	0.1546875	0.87213134765625	0.029296875	0.0546875	0.021484375	0.029296875
md_density	0.0171875	0.0171875	0.0171875	0.0171875	1.0	0.0171875	0.0171875	0.0171875	0.87213134765625	0.0171875	0.021484375	0.0171875
md_fixed	0.10375381097560976	0.2273726313210109	0.047637069194294494	0.255234375	0.0171875	1.0	0.07377535383256838	0.2273726313210109	0.0171875	0.03609375	0.022804418365788837	0.0171875
md_random	0.2949969951923077	0.041260684124820604	0.8503986628990204	0.1546875	0.0171875	0.07377535383256838	1.0	0.054962577247662764	0.044450431034482756	1.0	0.044450431034482756	0.4419642857142857
md_size	0.38671875	0.10375381097560976	0.044450431034482756	0.87213134765625	0.0171875	0.2273726313210109	0.054962577247662764	1.0	0.0171875	0.2249002659574468	0.0171875	0.0171875
mse_density	0.03609375	0.0171875	0.0546875	0.029296875	0.87213134765625	0.0171875	0.044450431034482756	0.0171875	1.0	0.0546875	0.1259765625	0.08137675778993977
mse_fixed	0.4887198689842278	0.38671875	0.2949969951923077	0.0546875	0.0171875	0.03609375	1.0	0.2249002659574468	0.0546875	1.0	0.06803385416666667	0.4828522245762712
mse_random	0.03609375	0.022804418365788837	0.1259765625	0.021484375	0.021484375	0.022804418365788837	0.044450431034482756	0.0171875	0.1259765625	0.06803385416666667	1.0	0.4828522245762712
mse_size	0.16374933983277717	0.06803385416666667	0.6762295081967213	0.029296875	0.0171875	0.0171875	0.4419642857142857	0.0171875	0.08137675778993977	0.4828522245762712	0.4828522245762712	1.0
