	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.1599392361111111	0.6991525423728814	0.0064453125	0.021737132461707425	0.041678067456466836	0.013820859615629599	0.76484375	0.009915865384615386	0.02313701923076923	0.0064453125	0.009915865384615386
ad_fixed	0.1599392361111111	1.0	0.026729803776724403	0.11726277954686734	0.0064453125	0.0064453125	0.0064453125	0.05211103723404255	0.0064453125	0.0064453125	0.0064453125	0.013820859615629599
ad_random	0.6991525423728814	0.026729803776724403	1.0	0.0064453125	0.0064453125	0.041678067456466836	0.0064453125	0.921875	0.013820859615629599	0.021737132461707425	0.0064453125	0.009915865384615386
ad_size	0.0064453125	0.11726277954686734	0.0064453125	1.0	0.0064453125	0.0064453125	0.0064453125	0.021737132461707425	0.0064453125	0.0064453125	0.0064453125	0.013820859615629599
md_density	0.021737132461707425	0.0064453125	0.0064453125	0.0064453125	1.0	0.8587139423076923	0.067138671875	0.013820859615629599	0.0794775210704765	0.8587139423076923	0.05211103723404255	0.8587139423076923
md_fixed	0.041678067456466836	0.0064453125	0.041678067456466836	0.0064453125	0.8587139423076923	1.0	0.8587139423076923	0.013820859615629599	0.041678067456466836	0.4391982281284858	0.1313384433962264	0.8587139423076923
md_random	0.013820859615629599	0.0064453125	0.0064453125	0.0064453125	0.067138671875	0.8587139423076923	1.0	0.009915865384615386	0.018415178571428572	0.2025683442678097	0.018049492110225742	0.3798130580357143
md_size	0.76484375	0.05211103723404255	0.921875	0.021737132461707425	0.013820859615629599	0.013820859615629599	0.009915865384615386	1.0	0.013820859615629599	0.009915865384615386	0.009915865384615386	0.041678067456466836
mse_density	0.009915865384615386	0.0064453125	0.013820859615629599	0.0064453125	0.0794775210704765	0.041678067456466836	0.018415178571428572	0.013820859615629599	1.0	0.026729803776724403	0.11726277954686734	0.0064453125
mse_fixed	0.02313701923076923	0.0064453125	0.021737132461707425	0.0064453125	0.8587139423076923	0.4391982281284858	0.2025683442678097	0.009915865384615386	0.026729803776724403	1.0	0.11726277954686734	0.38543971581602915
mse_random	0.0064453125	0.0064453125	0.0064453125	0.0064453125	0.05211103723404255	0.1313384433962264	0.018049492110225742	0.009915865384615386	0.11726277954686734	0.11726277954686734	1.0	0.0064453125
mse_size	0.009915865384615386	0.013820859615629599	0.009915865384615386	0.013820859615629599	0.8587139423076923	0.8587139423076923	0.3798130580357143	0.041678067456466836	0.0064453125	0.38543971581602915	0.0064453125	1.0
