	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.023353370460304057	0.09183713223071809	0.4674971731085526	0.06357740319293478	0.4845932782706568	0.06357740319293478	0.045558384486607144	0.001549353966346154	0.6839889776511271	0.0025512695312500003	0.057952880859375
ad_fixed	0.023353370460304057	1.0	0.020208740234375	0.00738525390625	0.4674971731085526	0.030111694335937498	0.8871431350708008	0.979949951171875	0.0005035400390625	0.012607150607638888	0.0005035400390625	0.001549353966346154
ad_random	0.09183713223071809	0.020208740234375	1.0	0.29344764122596156	0.6562469482421875	0.3941786024305555	0.4674971731085526	0.3941786024305555	0.0005035400390625	0.2099560546875	0.00125885009765625	0.02692614103618421
ad_size	0.4674971731085526	0.00738525390625	0.29344764122596156	1.0	0.023353370460304057	0.9137779822716346	0.02197265625	0.023353370460304057	0.0025512695312500003	0.27360983455882354	0.005035400390625	0.03443722608612805
md_density	0.06357740319293478	0.4674971731085526	0.6562469482421875	0.023353370460304057	1.0	0.057952880859375	0.7116807506930443	0.1747386698820153	0.0036926269531250004	0.16041946411132812	0.004558362458881578	0.010613074669471154
md_fixed	0.4845932782706568	0.030111694335937498	0.3941786024305555	0.9137779822716346	0.057952880859375	1.0	0.02197265625	0.010613074669471154	0.001549353966346154	0.7789684477306548	0.002962000229779412	0.023353370460304057
md_random	0.06357740319293478	0.8871431350708008	0.4674971731085526	0.02197265625	0.7116807506930443	0.02197265625	1.0	0.4845932782706568	0.001007080078125	0.017363449622844827	0.001549353966346154	0.006130052649456521
md_size	0.045558384486607144	0.979949951171875	0.3941786024305555	0.023353370460304057	0.1747386698820153	0.010613074669471154	0.4845932782706568	1.0	0.001549353966346154	0.02197265625	0.002962000229779412	0.005035400390625
mse_density	0.001549353966346154	0.0005035400390625	0.0005035400390625	0.0025512695312500003	0.0036926269531250004	0.001549353966346154	0.001007080078125	0.001549353966346154	1.0	0.0008056640625	0.005035400390625	0.0005035400390625
mse_fixed	0.6839889776511271	0.012607150607638888	0.2099560546875	0.27360983455882354	0.16041946411132812	0.7789684477306548	0.017363449622844827	0.02197265625	0.0008056640625	1.0	0.00125885009765625	0.014818464006696428
mse_random	0.0025512695312500003	0.0005035400390625	0.00125885009765625	0.005035400390625	0.004558362458881578	0.002962000229779412	0.001549353966346154	0.002962000229779412	0.005035400390625	0.00125885009765625	1.0	0.030111694335937498
mse_size	0.057952880859375	0.001549353966346154	0.02692614103618421	0.03443722608612805	0.010613074669471154	0.023353370460304057	0.006130052649456521	0.005035400390625	0.0005035400390625	0.014818464006696428	0.030111694335937498	1.0
