	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.0067138671875	0.7667970657348633	0.5360307537141393	0.0067138671875	0.10175238715277778	0.02379519440406977	0.026765950520833335	0.00011848000919117647	0.10175238715277778	0.00011848000919117647	0.00011848000919117647
ad_fixed	0.0067138671875	1.0	0.0830066387469952	0.02379519440406977	0.00201416015625	0.01515655517578125	0.008115880629595588	0.013251053659539472	0.00011848000919117647	0.030694049337635868	0.00011848000919117647	0.00011848000919117647
ad_random	0.7667970657348633	0.0830066387469952	1.0	0.41300354003906253	0.003692626953125	0.050998535156250004	0.01515655517578125	0.01768530868902439	0.00011848000919117647	0.1665745785361842	0.00011848000919117647	0.00011848000919117647
ad_size	0.5360307537141393	0.02379519440406977	0.41300354003906253	1.0	0.004548103578629032	0.31229900491648704	0.050998535156250004	0.06555893841911765	0.00011848000919117647	0.3331898834745763	0.00011848000919117647	0.00011848000919117647
md_density	0.0067138671875	0.00201416015625	0.003692626953125	0.004548103578629032	1.0	0.00011848000919117647	0.11213378906249999	0.12325940813337054	0.003093174525669643	0.001007080078125	0.009725516183035715	0.003692626953125
md_fixed	0.10175238715277778	0.01515655517578125	0.050998535156250004	0.31229900491648704	0.00011848000919117647	1.0	0.011213972761824325	0.011213972761824325	0.00011848000919117647	1.0	0.00021201685855263156	0.00011848000919117647
md_random	0.02379519440406977	0.008115880629595588	0.01515655517578125	0.050998535156250004	0.11213378906249999	0.011213972761824325	1.0	0.7393246605282737	0.00128173828125	0.026765950520833335	0.00128173828125	0.003093174525669643
md_size	0.026765950520833335	0.013251053659539472	0.01768530868902439	0.06555893841911765	0.12325940813337054	0.011213972761824325	0.7393246605282737	1.0	0.00159454345703125	0.03986358642578125	0.00159454345703125	0.003093174525669643
mse_density	0.00011848000919117647	0.00011848000919117647	0.00011848000919117647	0.00011848000919117647	0.003093174525669643	0.00011848000919117647	0.00128173828125	0.00159454345703125	1.0	0.00011848000919117647	0.03986358642578125	0.9950261042668269
mse_fixed	0.10175238715277778	0.030694049337635868	0.1665745785361842	0.3331898834745763	0.001007080078125	1.0	0.026765950520833335	0.03986358642578125	0.00011848000919117647	1.0	0.00021201685855263156	0.00011848000919117647
mse_random	0.00011848000919117647	0.00011848000919117647	0.00011848000919117647	0.00011848000919117647	0.009725516183035715	0.00021201685855263156	0.00128173828125	0.00159454345703125	0.03986358642578125	0.00021201685855263156	1.0	0.7393246605282737
mse_size	0.00011848000919117647	0.00011848000919117647	0.00011848000919117647	0.00011848000919117647	0.003692626953125	0.00011848000919117647	0.003093174525669643	0.003093174525669643	0.9950261042668269	0.00011848000919117647	0.7393246605282737	1.0
