	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.979949951171875	0.09990234375	0.3897229210805085	5.300421463815789e-05	5.300421463815789e-05	0.0006266276041666667	5.300421463815789e-05	5.300421463815789e-05	0.979949951171875	5.300421463815789e-05	5.300421463815789e-05
ad_fixed	0.979949951171875	1.0	0.5273850963961694	0.13750239780970983	5.300421463815789e-05	5.300421463815789e-05	0.00025177001953125	5.300421463815789e-05	5.300421463815789e-05	0.979949951171875	5.300421463815789e-05	5.300421463815789e-05
ad_random	0.09990234375	0.5273850963961694	1.0	0.979949951171875	5.300421463815789e-05	5.300421463815789e-05	0.0006266276041666667	5.300421463815789e-05	5.300421463815789e-05	0.2677066200657895	5.300421463815789e-05	5.300421463815789e-05
ad_size	0.3897229210805085	0.13750239780970983	0.979949951171875	1.0	0.00010329026442307692	5.300421463815789e-05	0.000491258574695122	5.300421463815789e-05	5.300421463815789e-05	0.5273850963961694	5.300421463815789e-05	5.300421463815789e-05
md_density	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	0.00010329026442307692	1.0	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05
md_fixed	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	1.0	0.027684828814338237	0.03168428861177885	5.300421463815789e-05	5.300421463815789e-05	0.010276327327806123	0.3669938712284483
md_random	0.0006266276041666667	0.00025177001953125	0.0006266276041666667	0.000491258574695122	5.300421463815789e-05	0.027684828814338237	1.0	0.0006266276041666667	5.300421463815789e-05	0.0006266276041666667	0.0029998129986702126	0.07993231879340278
md_size	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	0.03168428861177885	0.0006266276041666667	1.0	0.0010946522588315217	5.300421463815789e-05	0.04176532097582548	0.41300354003906253
mse_density	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	0.0010946522588315217	1.0	5.300421463815789e-05	0.007091522216796875	5.300421463815789e-05
mse_fixed	0.979949951171875	0.979949951171875	0.2677066200657895	0.5273850963961694	5.300421463815789e-05	5.300421463815789e-05	0.0006266276041666667	5.300421463815789e-05	5.300421463815789e-05	1.0	5.300421463815789e-05	5.300421463815789e-05
mse_random	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	0.010276327327806123	0.0029998129986702126	0.04176532097582548	0.007091522216796875	5.300421463815789e-05	1.0	0.014501953125
mse_size	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	5.300421463815789e-05	0.3669938712284483	0.07993231879340278	0.41300354003906253	5.300421463815789e-05	5.300421463815789e-05	0.014501953125	1.0
