	ad_density__50	ad_fixed__50	ad_random__50	ad_size__50	md_density__50	md_fixed__50	md_random__50	md_size__50	mse_density__50	mse_fixed__50	mse_random__50	mse_size__50
ad_density__50	1.0	0.9543400691105769	0.32763671875	0.007979172926682692	6.945379849137931e-05	0.04811182561910378	6.945379849137931e-05	0.0015106201171875	0.0001633102829391892	0.09811837332589285	6.945379849137931e-05	0.0015106201171875
ad_fixed__50	0.9543400691105769	1.0	0.13509007504111842	0.0066743738511029415	6.945379849137931e-05	0.0066743738511029415	6.945379849137931e-05	0.0009333912919207317	0.00011509486607142858	0.0024082349694293475	0.00011509486607142858	0.00011509486607142858
ad_random__50	0.32763671875	0.13509007504111842	1.0	0.0066743738511029415	6.945379849137931e-05	0.061916775173611105	6.945379849137931e-05	0.00026502107319078947	0.00011509486607142858	0.0886962890625	0.0001633102829391892	6.945379849137931e-05
ad_size__50	0.007979172926682692	0.0066743738511029415	0.0066743738511029415	1.0	6.945379849137931e-05	0.0019246419270833334	6.945379849137931e-05	0.00293731689453125	0.0009333912919207317	0.0011989048549107143	0.0003615159254807692	0.00293731689453125
md_density__50	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05	1.0	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05
md_fixed__50	0.04811182561910378	0.0066743738511029415	0.061916775173611105	0.0019246419270833334	6.945379849137931e-05	1.0	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05	0.3070058014433263	6.945379849137931e-05	6.945379849137931e-05
md_random__50	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05	1.0	0.00011509486607142858	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05
md_size__50	0.0015106201171875	0.0009333912919207317	0.00026502107319078947	0.00293731689453125	6.945379849137931e-05	6.945379849137931e-05	0.00011509486607142858	1.0	0.18099659886853448	6.945379849137931e-05	0.46114521641885076	0.4368416207735656
mse_density__50	0.0001633102829391892	0.00011509486607142858	0.00011509486607142858	0.0009333912919207317	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05	0.18099659886853448	1.0	6.945379849137931e-05	0.6894407272338867	0.6622750418526785
mse_fixed__50	0.09811837332589285	0.0024082349694293475	0.0886962890625	0.0011989048549107143	6.945379849137931e-05	0.3070058014433263	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05	1.0	6.945379849137931e-05	0.00011509486607142858
mse_random__50	6.945379849137931e-05	0.00011509486607142858	0.0001633102829391892	0.0003615159254807692	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05	0.46114521641885076	0.6894407272338867	6.945379849137931e-05	1.0	0.979949951171875
mse_size__50	0.0015106201171875	0.00011509486607142858	6.945379849137931e-05	0.00293731689453125	6.945379849137931e-05	6.945379849137931e-05	6.945379849137931e-05	0.4368416207735656	0.6622750418526785	0.00011509486607142858	0.979949951171875	1.0
