	ad_density__50	ad_fixed__50	ad_random__50	ad_size__50	md_density__50	md_fixed__50	md_random__50	md_size__50	mse_density__50	mse_fixed__50	mse_random__50	mse_size__50
ad_density__50	1.0	0.06555893841911765	0.7003842308407737	0.2104248046875	0.0001007080078125	0.033624143016581634	0.00018310546875	0.01920166015625	0.000881195068359375	0.24480879934210525	0.0007193429129464285	0.000881195068359375
ad_fixed__50	0.06555893841911765	1.0	0.11860304612379809	0.0007193429129464285	0.0001007080078125	0.1791462448408019	0.0001007080078125	0.0007193429129464285	0.00058746337890625	0.5360307537141393	0.00018310546875	0.0001007080078125
ad_random__50	0.7003842308407737	0.11860304612379809	1.0	0.3070058014433263	0.0001007080078125	0.029415130615234375	0.0001007080078125	0.011710233466569768	0.0017042893629807692	0.24480879934210525	0.0014386858258928572	0.0011255600873161765
ad_size__50	0.2104248046875	0.0007193429129464285	0.3070058014433263	1.0	0.0001007080078125	0.000881195068359375	0.0001007080078125	0.029415130615234375	0.008104596819196428	0.0164794921875	0.0017042893629807692	0.0027019221608231706
md_density__50	0.0001007080078125	0.0001007080078125	0.0001007080078125	0.0001007080078125	1.0	0.0001007080078125	0.0001007080078125	0.0001007080078125	0.0001007080078125	0.0001007080078125	0.0001007080078125	0.0001007080078125
md_fixed__50	0.033624143016581634	0.1791462448408019	0.029415130615234375	0.000881195068359375	0.0001007080078125	1.0	0.0001007080078125	0.0001007080078125	0.0007193429129464285	0.2104248046875	0.000881195068359375	0.0001007080078125
md_random__50	0.00018310546875	0.0001007080078125	0.0001007080078125	0.0001007080078125	0.0001007080078125	0.0001007080078125	1.0	0.0011255600873161765	0.03826904296875	0.0001007080078125	0.026184082031249997	0.00216522216796875
md_size__50	0.01920166015625	0.0007193429129464285	0.011710233466569768	0.029415130615234375	0.0001007080078125	0.0001007080078125	0.0011255600873161765	1.0	0.5622430616809475	0.00058746337890625	0.3832275390625	0.3070058014433263
mse_density__50	0.000881195068359375	0.00058746337890625	0.0017042893629807692	0.008104596819196428	0.0001007080078125	0.0007193429129464285	0.03826904296875	0.5622430616809475	1.0	0.0017042893629807692	0.7165762094350961	0.820892333984375
mse_fixed__50	0.24480879934210525	0.5360307537141393	0.24480879934210525	0.0164794921875	0.0001007080078125	0.2104248046875	0.0001007080078125	0.00058746337890625	0.0017042893629807692	1.0	0.0017042893629807692	0.0001007080078125
mse_random__50	0.0007193429129464285	0.00018310546875	0.0014386858258928572	0.0017042893629807692	0.0001007080078125	0.000881195068359375	0.026184082031249997	0.3832275390625	0.7165762094350961	0.0017042893629807692	1.0	0.7165762094350961
mse_size__50	0.000881195068359375	0.0001007080078125	0.0011255600873161765	0.0027019221608231706	0.0001007080078125	0.0001007080078125	0.00216522216796875	0.3070058014433263	0.820892333984375	0.0001007080078125	0.7165762094350961	1.0
