	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.007746769831730769	0.596588134765625	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05
ad_fixed__90	0.007746769831730769	1.0	0.0064830780029296875	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05
ad_random__90	0.596588134765625	0.0064830780029296875	1.0	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05
ad_size__90	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	1.0	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05
md_density__90	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	1.0	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05
md_fixed__90	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	1.0	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05
md_random__90	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	1.0	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05
md_size__90	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	1.0	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05
mse_density__90	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	1.0	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05
mse_fixed__90	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	1.0	3.197079613095238e-05	3.197079613095238e-05
mse_random__90	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	1.0	3.197079613095238e-05
mse_size__90	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	3.197079613095238e-05	1.0
