	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k__nrlmf	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05
bxt_gmosa	3.923688616071428e-05	1.0	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	0.09611467633928572	3.923688616071428e-05
bxt_gso	3.923688616071428e-05	3.923688616071428e-05	1.0	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	0.0005126953125	3.923688616071428e-05
bxt_gso_1k__nrlmf	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	1.0	7.57677801724138e-05	3.923688616071428e-05	0.0174407958984375	3.923688616071428e-05	0.05526455965909091
bxt_gso__nrlmf	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	7.57677801724138e-05	1.0	3.923688616071428e-05	0.0881491268382353	3.923688616071428e-05	0.008859942036290322
bxt_lmo	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	1.0	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05
bxt_lmo__nrlmf	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	0.0174407958984375	0.0881491268382353	3.923688616071428e-05	1.0	3.923688616071428e-05	0.274444580078125
bxt_lso	3.923688616071428e-05	0.09611467633928572	0.0005126953125	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	1.0	3.923688616071428e-05
bxt_lso__nrlmf	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	0.05526455965909091	0.008859942036290322	3.923688616071428e-05	0.274444580078125	3.923688616071428e-05	1.0
