	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k__nrlmf	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05
bxt_gmosa	3.78838900862069e-05	1.0	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	0.0024896655725663436	3.78838900862069e-05
bxt_gso	3.78838900862069e-05	3.78838900862069e-05	1.0	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05
bxt_gso_1k__nrlmf	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	1.0	0.8767217432348915	3.78838900862069e-05	0.0011695123487903225	3.78838900862069e-05	0.0015088462463645647
bxt_gso__nrlmf	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	0.8767217432348915	1.0	3.78838900862069e-05	0.1373614142922794	3.78838900862069e-05	0.5432582310267857
bxt_lmo	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	1.0	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05
bxt_lmo__nrlmf	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	0.0011695123487903225	0.1373614142922794	3.78838900862069e-05	1.0	3.78838900862069e-05	0.00018310546875
bxt_lso	3.78838900862069e-05	0.0024896655725663436	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	1.0	3.78838900862069e-05
bxt_lso__nrlmf	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	0.0015088462463645647	0.5432582310267857	3.78838900862069e-05	0.00018310546875	3.78838900862069e-05	1.0
