	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.0966796875	4.225510817307692e-05	0.11765670776367188	4.225510817307692e-05	0.7258823939732143
bxt_gmosa	4.225510817307692e-05	1.0	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.15693803267045456	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05
bxt_gso	4.225510817307692e-05	4.225510817307692e-05	1.0	0.3153722426470588	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05
bxt_gso_1k	4.225510817307692e-05	4.225510817307692e-05	0.3153722426470588	1.0	4.225510817307692e-05	8.138020833333333e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05
bxt_gso__nrlmf	0.0966796875	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	1.0	4.225510817307692e-05	0.860260009765625	4.225510817307692e-05	0.01571044921875
bxt_lmo	4.225510817307692e-05	0.15693803267045456	4.225510817307692e-05	8.138020833333333e-05	4.225510817307692e-05	1.0	4.225510817307692e-05	0.005375453404017857	4.225510817307692e-05
bxt_lmo__nrlmf	0.11765670776367188	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.860260009765625	4.225510817307692e-05	1.0	4.225510817307692e-05	0.0078040813577586205
bxt_lso	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.005375453404017857	4.225510817307692e-05	1.0	4.225510817307692e-05
bxt_lso__nrlmf	0.7258823939732143	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.01571044921875	4.225510817307692e-05	0.0078040813577586205	4.225510817307692e-05	1.0
