	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	0.0347900390625	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	0.03098902209051724
bxt_gmosa	4.0690104166666664e-05	1.0	0.979949951171875	0.14594650268554688	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	0.22386259191176472	4.0690104166666664e-05
bxt_gso	4.0690104166666664e-05	0.979949951171875	1.0	0.15693803267045456	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	0.08583511844758064	4.0690104166666664e-05
bxt_gso_1k	4.0690104166666664e-05	0.14594650268554688	0.15693803267045456	1.0	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	0.009218229805032696	4.0690104166666664e-05
bxt_gso__nrlmf	0.0347900390625	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	1.0	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	0.44557407924107145
bxt_lmo	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	1.0	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05
bxt_lmo__nrlmf	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	1.0	4.0690104166666664e-05	4.0690104166666664e-05
bxt_lso	4.0690104166666664e-05	0.22386259191176472	0.08583511844758064	0.009218229805032696	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	1.0	4.0690104166666664e-05
bxt_lso__nrlmf	0.03098902209051724	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	0.44557407924107145	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	1.0
