	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa	bxt_gmosa__nrlmf	bxt_gso	bxt_gso_1k__nrlmf	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	0.00125885009765625	0.8413422413361378	0.31111194241431456	0.8959865570068359	0.8959865570068359	0.979949951171875	0.736438648120777	0.979949951171875	0.13792618461277176	0.5068010602678572
bxt_gmo__nrlmf	0.00125885009765625	1.0	0.19078572591145834	0.0005594889322916667	0.09708605314555921	0.032278207632211536	0.013054741753472222	0.04235660328584559	0.032278207632211536	0.30166099811422414	0.00469970703125
bxt_gmosa	0.8413422413361378	0.19078572591145834	1.0	0.025787353515625	0.13267880394345238	0.07627699110243055	0.13792618461277176	0.13267880394345238	0.30166099811422414	0.040283203125	0.005315144856770834
bxt_gmosa__nrlmf	0.31111194241431456	0.0005594889322916667	0.025787353515625	1.0	0.4439544677734375	0.6618287828233507	0.24679917555588943	0.8692359924316406	0.31111194241431456	0.0005594889322916667	0.8959865570068359
bxt_gso	0.8959865570068359	0.09708605314555921	0.13267880394345238	0.4439544677734375	1.0	0.8959865570068359	0.979949951171875	0.8959865570068359	0.8959865570068359	0.04235660328584559	0.4439544677734375
bxt_gso_1k__nrlmf	0.8959865570068359	0.032278207632211536	0.07627699110243055	0.6618287828233507	0.8959865570068359	1.0	0.979949951171875	0.979949951171875	0.8413422413361378	0.005994524274553572	0.39737701416015625
bxt_gso__nrlmf	0.979949951171875	0.013054741753472222	0.13792618461277176	0.24679917555588943	0.979949951171875	0.979949951171875	1.0	0.979949951171875	0.979949951171875	0.013054741753472222	0.20557861328125002
bxt_lmo	0.736438648120777	0.04235660328584559	0.13267880394345238	0.8692359924316406	0.8959865570068359	0.979949951171875	0.979949951171875	1.0	0.8959865570068359	0.040283203125	0.8959865570068359
bxt_lmo__nrlmf	0.979949951171875	0.032278207632211536	0.30166099811422414	0.31111194241431456	0.8959865570068359	0.8413422413361378	0.979949951171875	0.8959865570068359	1.0	0.018463134765625	0.29304786964699076
bxt_lso	0.13792618461277176	0.30166099811422414	0.040283203125	0.0005594889322916667	0.04235660328584559	0.005994524274553572	0.013054741753472222	0.040283203125	0.018463134765625	1.0	0.0005594889322916667
bxt_lso__nrlmf	0.5068010602678572	0.00469970703125	0.005315144856770834	0.8959865570068359	0.4439544677734375	0.39737701416015625	0.20557861328125002	0.8959865570068359	0.29304786964699076	0.0005594889322916667	1.0
