	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa	bxt_gmosa__nrlmf	bxt_gso	bxt_gso_1k__nrlmf	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	9.591238839285714e-05	5.0862630208333336e-05	0.003692626953125	5.0862630208333336e-05	0.0030126327123397435	0.0228118896484375	5.0862630208333336e-05	0.005608535394435976	5.0862630208333336e-05	0.0011042544716282894
bxt_gmo__nrlmf	9.591238839285714e-05	1.0	5.0862630208333336e-05	0.00013987223307291666	5.0862630208333336e-05	5.0862630208333336e-05	0.00022681983741554054	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05
bxt_gmosa	5.0862630208333336e-05	5.0862630208333336e-05	1.0	5.0862630208333336e-05	0.2009264628092448	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	0.23731465242346939	5.0862630208333336e-05
bxt_gmosa__nrlmf	0.003692626953125	0.00013987223307291666	5.0862630208333336e-05	1.0	5.0862630208333336e-05	0.12238522793384309	0.040991889105902776	5.0862630208333336e-05	0.5141175468012972	5.0862630208333336e-05	0.49049964317908656
bxt_gso	5.0862630208333336e-05	5.0862630208333336e-05	0.2009264628092448	5.0862630208333336e-05	1.0	5.0862630208333336e-05	5.0862630208333336e-05	9.591238839285714e-05	5.0862630208333336e-05	0.019829328670058138	5.0862630208333336e-05
bxt_gso_1k__nrlmf	0.0030126327123397435	5.0862630208333336e-05	5.0862630208333336e-05	0.12238522793384309	5.0862630208333336e-05	1.0	0.12238522793384309	5.0862630208333336e-05	0.680929113317419	5.0862630208333336e-05	0.3757132735906863
bxt_gso__nrlmf	0.0228118896484375	0.00022681983741554054	5.0862630208333336e-05	0.040991889105902776	5.0862630208333336e-05	0.12238522793384309	1.0	5.0862630208333336e-05	0.2774505615234375	5.0862630208333336e-05	0.012029012044270832
bxt_lmo	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	9.591238839285714e-05	5.0862630208333336e-05	5.0862630208333336e-05	1.0	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05
bxt_lmo__nrlmf	0.005608535394435976	5.0862630208333336e-05	5.0862630208333336e-05	0.5141175468012972	5.0862630208333336e-05	0.680929113317419	0.2774505615234375	5.0862630208333336e-05	1.0	5.0862630208333336e-05	0.979949951171875
bxt_lso	5.0862630208333336e-05	5.0862630208333336e-05	0.23731465242346939	5.0862630208333336e-05	0.019829328670058138	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	1.0	5.0862630208333336e-05
bxt_lso__nrlmf	0.0011042544716282894	5.0862630208333336e-05	5.0862630208333336e-05	0.49049964317908656	5.0862630208333336e-05	0.3757132735906863	0.012029012044270832	5.0862630208333336e-05	0.979949951171875	5.0862630208333336e-05	1.0
