	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa	bxt_gmosa__nrlmf	bxt_gso	bxt_gso_1k__nrlmf	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	0.10853029646963444	0.014401245117187501	3.5712059507978724e-05	0.08805495042067307	3.5712059507978724e-05	3.5712059507978724e-05
bxt_gmo__nrlmf	3.5712059507978724e-05	1.0	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05
bxt_gmosa	3.5712059507978724e-05	3.5712059507978724e-05	1.0	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	0.03616931391697304	3.5712059507978724e-05
bxt_gmosa__nrlmf	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	1.0	3.5712059507978724e-05	3.5712059507978724e-05	6.850884885204082e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	0.49542236328125
bxt_gso	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	1.0	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05
bxt_gso_1k__nrlmf	0.10853029646963444	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	1.0	0.411224365234375	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05
bxt_gso__nrlmf	0.014401245117187501	3.5712059507978724e-05	3.5712059507978724e-05	6.850884885204082e-05	3.5712059507978724e-05	0.411224365234375	1.0	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	6.850884885204082e-05
bxt_lmo	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	1.0	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05
bxt_lmo__nrlmf	0.08805495042067307	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	1.0	3.5712059507978724e-05	3.5712059507978724e-05
bxt_lso	3.5712059507978724e-05	3.5712059507978724e-05	0.03616931391697304	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	1.0	3.5712059507978724e-05
bxt_lso__nrlmf	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	0.49542236328125	3.5712059507978724e-05	3.5712059507978724e-05	6.850884885204082e-05	3.5712059507978724e-05	3.5712059507978724e-05	3.5712059507978724e-05	1.0
