	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa	bxt_gmosa__nrlmf	bxt_gso	bxt_gso_1k__nrlmf	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	8.834035773026316e-05	0.0021870930989583335	0.2305337657099185	0.0008392333984375001	0.7964324951171875	0.860260009765625	0.007273356119791666	0.000152587890625	0.391048509247449	0.000152587890625
bxt_gmo__nrlmf	8.834035773026316e-05	1.0	8.834035773026316e-05	8.834035773026316e-05	8.834035773026316e-05	8.834035773026316e-05	8.834035773026316e-05	8.834035773026316e-05	8.834035773026316e-05	8.834035773026316e-05	8.834035773026316e-05
bxt_gmosa	0.0021870930989583335	8.834035773026316e-05	1.0	0.01049041748046875	8.834035773026316e-05	0.002564324273003472	0.09454061818677326	8.834035773026316e-05	0.002564324273003472	0.0006455641526442308	8.834035773026316e-05
bxt_gmosa__nrlmf	0.2305337657099185	8.834035773026316e-05	0.01049041748046875	1.0	0.00036488408627717393	0.4671732584635417	0.11421034071180555	0.32115855115525266	8.834035773026316e-05	0.10406494140625	0.0006455641526442308
bxt_gso	0.0008392333984375001	8.834035773026316e-05	8.834035773026316e-05	0.00036488408627717393	1.0	0.000152587890625	0.0021870930989583335	0.0031754777238175674	8.834035773026316e-05	0.0013987223307291667	0.3412882486979167
bxt_gso_1k__nrlmf	0.7964324951171875	8.834035773026316e-05	0.002564324273003472	0.4671732584635417	0.000152587890625	1.0	0.7864585289588342	0.05802699497767857	8.834035773026316e-05	0.444122314453125	0.0008392333984375001
bxt_gso__nrlmf	0.860260009765625	8.834035773026316e-05	0.09454061818677326	0.11421034071180555	0.0021870930989583335	0.7864585289588342	1.0	0.038891303830030484	0.0013987223307291667	0.7964324951171875	0.0017867549773185486
bxt_lmo	0.007273356119791666	8.834035773026316e-05	8.834035773026316e-05	0.32115855115525266	0.0031754777238175674	0.05802699497767857	0.038891303830030484	1.0	8.834035773026316e-05	0.007273356119791666	0.002564324273003472
bxt_lmo__nrlmf	0.000152587890625	8.834035773026316e-05	0.002564324273003472	8.834035773026316e-05	8.834035773026316e-05	8.834035773026316e-05	0.0013987223307291667	8.834035773026316e-05	1.0	8.834035773026316e-05	8.834035773026316e-05
bxt_lso	0.391048509247449	8.834035773026316e-05	0.0006455641526442308	0.10406494140625	0.0013987223307291667	0.444122314453125	0.7964324951171875	0.007273356119791666	8.834035773026316e-05	1.0	0.0004895528157552084
bxt_lso__nrlmf	0.000152587890625	8.834035773026316e-05	8.834035773026316e-05	0.0006455641526442308	0.3412882486979167	0.0008392333984375001	0.0017867549773185486	0.002564324273003472	8.834035773026316e-05	0.0004895528157552084	1.0
