	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.1780517578125	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05
ad_fixed__90	0.1780517578125	1.0	0.0003197079613095238	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05
ad_random__90	3.3019018954918036e-05	0.0003197079613095238	1.0	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05
ad_size__90	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	1.0	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05
md_density__90	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	1.0	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05
md_fixed__90	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	1.0	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	0.820892333984375	3.3019018954918036e-05
md_random__90	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	1.0	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05
md_size__90	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	1.0	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05
mse_density__90	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	1.0	0.09636497497558594	3.3019018954918036e-05	3.3019018954918036e-05
mse_fixed__90	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	0.09636497497558594	1.0	6.497290826612903e-05	3.3019018954918036e-05
mse_random__90	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	0.820892333984375	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	6.497290826612903e-05	1.0	3.3019018954918036e-05
mse_size__90	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	3.3019018954918036e-05	1.0
