	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa	bxt_gmosa__nrlmf	bxt_gso	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	0.00950168918918919	0.00950168918918919	0.08370535714285714	0.00950168918918919	0.31960227272727276	0.00950168918918919	0.02572408536585366	0.00950168918918919	0.00950168918918919
bxt_gmo__nrlmf	0.00950168918918919	1.0	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.00950168918918919
bxt_gmosa	0.00950168918918919	0.00950168918918919	1.0	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.640625	0.00950168918918919
bxt_gmosa__nrlmf	0.08370535714285714	0.00950168918918919	0.00950168918918919	1.0	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.31960227272727276
bxt_gso	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.00950168918918919	1.0	0.00950168918918919	0.017578125	0.00950168918918919	0.017578125	0.00950168918918919
bxt_gso__nrlmf	0.31960227272727276	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.00950168918918919	1.0	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.017578125
bxt_lmo	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.017578125	0.00950168918918919	1.0	0.00950168918918919	0.00950168918918919	0.00950168918918919
bxt_lmo__nrlmf	0.02572408536585366	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.00950168918918919	1.0	0.00950168918918919	0.00950168918918919
bxt_lso	0.00950168918918919	0.00950168918918919	0.640625	0.00950168918918919	0.017578125	0.00950168918918919	0.00950168918918919	0.00950168918918919	1.0	0.00950168918918919
bxt_lso__nrlmf	0.00950168918918919	0.00950168918918919	0.00950168918918919	0.31960227272727276	0.00950168918918919	0.017578125	0.00950168918918919	0.00950168918918919	0.00950168918918919	1.0
