	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa	bxt_gmosa__nrlmf	bxt_gso	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	0.010653409090909092	0.010653409090909092	0.0857469512195122	0.010653409090909092	0.9453125	0.010653409090909092	0.06310096153846154	0.010653409090909092	0.020089285714285712
bxt_gmo__nrlmf	0.010653409090909092	1.0	0.010653409090909092	0.010653409090909092	0.010653409090909092	0.010653409090909092	0.010653409090909092	0.04625822368421053	0.010653409090909092	0.010653409090909092
bxt_gmosa	0.010653409090909092	0.010653409090909092	1.0	0.010653409090909092	0.028505067567567568	0.010653409090909092	0.028505067567567568	0.010653409090909092	0.26162790697674415	0.010653409090909092
bxt_gmosa__nrlmf	0.0857469512195122	0.010653409090909092	0.010653409090909092	1.0	0.010653409090909092	0.0857469512195122	0.010653409090909092	0.020089285714285712	0.010653409090909092	0.26162790697674415
bxt_gso	0.010653409090909092	0.010653409090909092	0.028505067567567568	0.010653409090909092	1.0	0.010653409090909092	0.7590553977272727	0.010653409090909092	0.010653409090909092	0.010653409090909092
bxt_gso__nrlmf	0.9453125	0.010653409090909092	0.010653409090909092	0.0857469512195122	0.010653409090909092	1.0	0.010653409090909092	0.010653409090909092	0.010653409090909092	0.010653409090909092
bxt_lmo	0.010653409090909092	0.010653409090909092	0.028505067567567568	0.010653409090909092	0.7590553977272727	0.010653409090909092	1.0	0.010653409090909092	0.010653409090909092	0.010653409090909092
bxt_lmo__nrlmf	0.06310096153846154	0.04625822368421053	0.010653409090909092	0.020089285714285712	0.010653409090909092	0.010653409090909092	0.010653409090909092	1.0	0.010653409090909092	0.010653409090909092
bxt_lso	0.010653409090909092	0.010653409090909092	0.26162790697674415	0.010653409090909092	0.010653409090909092	0.010653409090909092	0.010653409090909092	0.010653409090909092	1.0	0.010653409090909092
bxt_lso__nrlmf	0.020089285714285712	0.010653409090909092	0.010653409090909092	0.26162790697674415	0.010653409090909092	0.010653409090909092	0.010653409090909092	0.010653409090909092	0.010653409090909092	1.0
