	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa	bxt_gmosa__nrlmf	bxt_gso	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.05723110465116279	0.009251644736842105	0.04185267857142857	0.009251644736842105	0.009251644736842105
bxt_gmo__nrlmf	0.009251644736842105	1.0	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.009251644736842105
bxt_gmosa	0.009251644736842105	0.009251644736842105	1.0	0.009251644736842105	0.11186079545454546	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.04185267857142857	0.009251644736842105
bxt_gmosa__nrlmf	0.009251644736842105	0.009251644736842105	0.009251644736842105	1.0	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.25
bxt_gso	0.009251644736842105	0.009251644736842105	0.11186079545454546	0.009251644736842105	1.0	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.04185267857142857	0.009251644736842105
bxt_gso__nrlmf	0.05723110465116279	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.009251644736842105	1.0	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.019950323761045677
bxt_lmo	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.009251644736842105	1.0	0.009251644736842105	0.009251644736842105	0.009251644736842105
bxt_lmo__nrlmf	0.04185267857142857	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.009251644736842105	1.0	0.009251644736842105	0.009251644736842105
bxt_lso	0.009251644736842105	0.009251644736842105	0.04185267857142857	0.009251644736842105	0.04185267857142857	0.009251644736842105	0.009251644736842105	0.009251644736842105	1.0	0.009251644736842105
bxt_lso__nrlmf	0.009251644736842105	0.009251644736842105	0.009251644736842105	0.25	0.009251644736842105	0.019950323761045677	0.009251644736842105	0.009251644736842105	0.009251644736842105	1.0
