	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa	bxt_gmosa__nrlmf	bxt_gso	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	0.016741071428571428	0.016741071428571428	0.640625	0.05170036764705883	0.27439024390243905	0.27439024390243905	0.025111607142857144	0.025111607142857144	0.48237645348837205
bxt_gmo__nrlmf	0.016741071428571428	1.0	0.016741071428571428	0.016741071428571428	0.016741071428571428	0.016741071428571428	0.016741071428571428	0.016741071428571428	0.016741071428571428	0.016741071428571428
bxt_gmosa	0.016741071428571428	0.016741071428571428	1.0	0.05170036764705883	0.140625	0.025111607142857144	0.17578125	0.016741071428571428	0.48237645348837205	0.034022177419354836
bxt_gmosa__nrlmf	0.640625	0.016741071428571428	0.05170036764705883	1.0	0.034022177419354836	0.025111607142857144	0.025111607142857144	0.016741071428571428	0.034022177419354836	0.17578125
bxt_gso	0.05170036764705883	0.016741071428571428	0.140625	0.034022177419354836	1.0	0.016741071428571428	0.27439024390243905	0.016741071428571428	0.5401085372867708	0.025111607142857144
bxt_gso__nrlmf	0.27439024390243905	0.016741071428571428	0.025111607142857144	0.025111607142857144	0.016741071428571428	1.0	0.016741071428571428	0.05170036764705883	0.016741071428571428	0.016741071428571428
bxt_lmo	0.27439024390243905	0.016741071428571428	0.17578125	0.025111607142857144	0.27439024390243905	0.016741071428571428	1.0	0.016741071428571428	0.17578125	0.016741071428571428
bxt_lmo__nrlmf	0.025111607142857144	0.016741071428571428	0.016741071428571428	0.016741071428571428	0.016741071428571428	0.05170036764705883	0.016741071428571428	1.0	0.016741071428571428	0.016741071428571428
bxt_lso	0.025111607142857144	0.016741071428571428	0.48237645348837205	0.034022177419354836	0.5401085372867708	0.016741071428571428	0.17578125	0.016741071428571428	1.0	0.025111607142857144
bxt_lso__nrlmf	0.48237645348837205	0.016741071428571428	0.034022177419354836	0.17578125	0.025111607142857144	0.016741071428571428	0.016741071428571428	0.016741071428571428	0.025111607142857144	1.0
