	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa	bxt_gmosa__nrlmf	bxt_gso	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	0.02068014705882353	0.02068014705882353	0.02068014705882353	0.02068014705882353	0.02068014705882353	0.02068014705882353	0.02068014705882353	0.02068014705882353	0.02068014705882353
bxt_gmo__nrlmf	0.02068014705882353	1.0	0.02068014705882353	0.02068014705882353	0.02068014705882353	0.02068014705882353	0.02068014705882353	0.02068014705882353	0.02068014705882353	0.02068014705882353
bxt_gmosa	0.02068014705882353	0.02068014705882353	1.0	0.09545107967581484	1.0	0.09545107967581484	1.0	0.09545107967581484	1.0	0.09545107967581484
bxt_gmosa__nrlmf	0.02068014705882353	0.02068014705882353	0.09545107967581484	1.0	0.09545107967581484	0.09545107967581484	0.09545107967581484	0.09545107967581484	0.09545107967581484	0.09545107967581484
bxt_gso	0.02068014705882353	0.02068014705882353	1.0	0.09545107967581484	1.0	0.09545107967581484	1.0	0.09545107967581484	1.0	0.09545107967581484
bxt_gso__nrlmf	0.02068014705882353	0.02068014705882353	0.09545107967581484	0.09545107967581484	0.09545107967581484	1.0	0.09545107967581484	0.7894326970924058	0.09545107967581484	0.7894326970924058
bxt_lmo	0.02068014705882353	0.02068014705882353	1.0	0.09545107967581484	1.0	0.09545107967581484	1.0	0.09545107967581484	1.0	0.09545107967581484
bxt_lmo__nrlmf	0.02068014705882353	0.02068014705882353	0.09545107967581484	0.09545107967581484	0.09545107967581484	0.7894326970924058	0.09545107967581484	1.0	0.09545107967581484	1.0
bxt_lso	0.02068014705882353	0.02068014705882353	1.0	0.09545107967581484	1.0	0.09545107967581484	1.0	0.09545107967581484	1.0	0.09545107967581484
bxt_lso__nrlmf	0.02068014705882353	0.02068014705882353	0.09545107967581484	0.09545107967581484	0.09545107967581484	0.7894326970924058	0.09545107967581484	1.0	0.09545107967581484	1.0
