	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa	bxt_gmosa__nrlmf	bxt_gso	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	0.23754222972972974	0.05022321428571429	0.12122844827586206	0.055509868421052634	0.12122844827586206	0.05022321428571429	0.055509868421052634	0.05022321428571429	0.12122844827586206
bxt_gmo__nrlmf	0.23754222972972974	1.0	0.055509868421052634	0.23754222972972974	0.08370535714285714	0.23754222972972974	0.055509868421052634	0.055509868421052634	0.055509868421052634	0.28846153846153844
bxt_gmosa	0.05022321428571429	0.055509868421052634	1.0	0.4294437529102869	0.8886378608950078	0.12122844827586206	0.05022321428571429	0.7590553977272727	0.12122844827586206	0.42016006097560976
bxt_gmosa__nrlmf	0.12122844827586206	0.23754222972972974	0.4294437529102869	1.0	0.28846153846153844	0.23754222972972974	0.055509868421052634	0.055509868421052634	0.1587701612903226	0.670421511627907
bxt_gso	0.055509868421052634	0.08370535714285714	0.8886378608950078	0.28846153846153844	1.0	0.11186079545454546	0.05022321428571429	0.3515625	0.055509868421052634	0.23754222972972974
bxt_gso__nrlmf	0.12122844827586206	0.23754222972972974	0.12122844827586206	0.23754222972972974	0.11186079545454546	1.0	0.05022321428571429	0.055509868421052634	0.055509868421052634	0.12122844827586206
bxt_lmo	0.05022321428571429	0.055509868421052634	0.05022321428571429	0.055509868421052634	0.05022321428571429	0.05022321428571429	1.0	0.055509868421052634	0.08370535714285714	0.05022321428571429
bxt_lmo__nrlmf	0.055509868421052634	0.055509868421052634	0.7590553977272727	0.055509868421052634	0.3515625	0.055509868421052634	0.055509868421052634	1.0	0.23754222972972974	0.11365166034501507
bxt_lso	0.05022321428571429	0.055509868421052634	0.12122844827586206	0.1587701612903226	0.055509868421052634	0.055509868421052634	0.08370535714285714	0.23754222972972974	1.0	0.1587701612903226
bxt_lso__nrlmf	0.12122844827586206	0.28846153846153844	0.42016006097560976	0.670421511627907	0.23754222972972974	0.12122844827586206	0.05022321428571429	0.11365166034501507	0.1587701612903226	1.0
