	brf_gmosa	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf	brf_lso
brf_gmosa	1.0	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	0.705718994140625
brf_gso	3.814697265625e-05	1.0	3.814697265625e-05	0.6773267473493303	3.814697265625e-05	3.814697265625e-05
brf_gso__nrlmf	3.814697265625e-05	3.814697265625e-05	1.0	3.814697265625e-05	0.6773267473493303	3.814697265625e-05
brf_lmo	3.814697265625e-05	0.6773267473493303	3.814697265625e-05	1.0	3.814697265625e-05	3.814697265625e-05
brf_lmo__nrlmf	3.814697265625e-05	3.814697265625e-05	0.6773267473493303	3.814697265625e-05	1.0	3.814697265625e-05
brf_lso	0.705718994140625	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	1.0
