	brf_gmosa	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf	brf_lso
brf_gmosa	1.0	0.24169921875	0.005859375	0.005859375	0.120849609375	0.158203125
brf_gso	0.24169921875	1.0	0.005859375	0.005859375	0.3044890445010836	0.24169921875
brf_gso__nrlmf	0.005859375	0.005859375	1.0	0.120849609375	0.031002714467707648	0.005859375
brf_lmo	0.005859375	0.005859375	0.120849609375	1.0	0.13997395833333334	0.3044890445010836
brf_lmo__nrlmf	0.120849609375	0.3044890445010836	0.031002714467707648	0.13997395833333334	1.0	0.921875
brf_lso	0.158203125	0.24169921875	0.005859375	0.3044890445010836	0.921875	1.0
