	brf_gmosa	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf	brf_lso
brf_gmosa	1.0	0.03662109375	1.0	0.0048828125	1.0	0.10102539648704303
brf_gso	0.03662109375	1.0	0.0048828125	0.0048828125	0.04557291666666667	0.0048828125
brf_gso__nrlmf	1.0	0.0048828125	1.0	0.0048828125	1.0	0.0732421875
brf_lmo	0.0048828125	0.0048828125	0.0048828125	1.0	0.008370535714285714	0.0048828125
brf_lmo__nrlmf	1.0	0.04557291666666667	1.0	0.008370535714285714	1.0	0.2001953125
brf_lso	0.10102539648704303	0.0048828125	0.0732421875	0.0048828125	0.2001953125	1.0
