	brf_gmo	brf_gmo__nrlmf	brf_gmosa	brf_gmosa__nrlmf	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf
brf_gmo	1.0	0.001953125	0.001953125	0.001953125	0.001953125	0.001953125	0.001953125	0.001953125
brf_gmo__nrlmf	0.001953125	1.0	0.001953125	0.001953125	0.001953125	0.001953125	0.001953125	0.001953125
brf_gmosa	0.001953125	0.001953125	1.0	0.001953125	0.001953125	0.001953125	0.001953125	0.001953125
brf_gmosa__nrlmf	0.001953125	0.001953125	0.001953125	1.0	0.001953125	0.001953125	0.001953125	0.001953125
brf_gso	0.001953125	0.001953125	0.001953125	0.001953125	1.0	0.001953125	0.001953125	0.001953125
brf_gso__nrlmf	0.001953125	0.001953125	0.001953125	0.001953125	0.001953125	1.0	0.001953125	0.001953125
brf_lmo	0.001953125	0.001953125	0.001953125	0.001953125	0.001953125	0.001953125	1.0	0.001953125
brf_lmo__nrlmf	0.001953125	0.001953125	0.001953125	0.001953125	0.001953125	0.001953125	0.001953125	1.0
