	brf_gmosa	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf	brf_lso
brf_gmosa	1.0	0.085917497789314	0.0029296875	0.0029296875	0.0029296875	0.0029296875
brf_gso	0.085917497789314	1.0	0.0029296875	0.0029296875	0.0029296875	0.0029296875
brf_gso__nrlmf	0.0029296875	0.0029296875	1.0	0.4921875	0.007990056818181818	0.06579151541431022
brf_lmo	0.0029296875	0.0029296875	0.4921875	1.0	0.0029296875	0.10787154720751507
brf_lmo__nrlmf	0.0029296875	0.0029296875	0.007990056818181818	0.0029296875	1.0	0.0029296875
brf_lso	0.0029296875	0.0029296875	0.06579151541431022	0.10787154720751507	0.0029296875	1.0
