	brf_gmosa	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf	brf_lso
brf_gmosa	1.0	0.0029296875	0.009913334575214525	0.0029296875	0.0029296875	0.6811221057157275
brf_gso	0.0029296875	1.0	0.0029296875	0.005326704545454546	0.0086380372597685	0.0029296875
brf_gso__nrlmf	0.009913334575214525	0.0029296875	1.0	0.0029296875	0.0029296875	0.009913334575214525
brf_lmo	0.0029296875	0.005326704545454546	0.0029296875	1.0	0.0029296875	0.0029296875
brf_lmo__nrlmf	0.0029296875	0.0086380372597685	0.0029296875	0.0029296875	1.0	0.0029296875
brf_lso	0.6811221057157275	0.0029296875	0.009913334575214525	0.0029296875	0.0029296875	1.0
